DateID,CountryID,MechanismID,ExchangeDirection,ExchangeValue
276,6,3,Export,14.56
276,6,4,Export,0.0
276,6,5,Export,0.0
276,6,6,Export,0.99
276,6,7,Export,0.0
276,6,8,Export,0.0
276,1,1,Import,0.54
276,1,2,Import,0.0
276,1,3,Import,0.0
276,1,4,Import,0.0
276,1,5,Import,0.0
276,1,6,Import,0.0
276,1,7,Import,0.0
276,1,8,Import,0.0
276,2,1,Import,0.0
276,2,2,Import,0.0
276,2,3,Import,0.0
276,2,4,Import,0.0
276,2,5,Import,0.0
276,2,6,Import,0.0
276,2,7,Import,0.0
276,2,8,Import,0.0
276,3,1,Import,0.0
276,3,2,Import,0.0
276,3,3,Import,0.0
276,3,4,Import,0.0
276,3,5,Import,0.0
276,3,6,Import,0.0
276,3,7,Import,0.0
276,3,8,Import,0.0
276,4,1,Import,0.0
276,4,2,Import,0.0
276,4,3,Import,0.0
276,4,4,Import,0.0
276,4,5,Import,0.0
276,4,6,Import,0.0
276,4,7,Import,0.0
276,4,8,Import,0.0
276,7,1,Import,0.54
276,7,2,Import,0.0
276,7,3,Import,0.0
276,7,4,Import,0.0
276,7,5,Import,0.0
276,7,6,Import,0.0
276,7,7,Import,0.0
276,7,8,Import,0.0
276,1,1,NET,0.54
276,1,2,NET,0.0
276,1,3,NET,-10.77
276,1,4,NET,0.0
276,1,5,NET,0.0
276,1,6,NET,0.0
276,1,7,NET,0.0
276,1,8,NET,0.0
276,2,1,NET,-0.18
276,2,2,NET,0.0
276,2,3,NET,-3.79
276,2,4,NET,0.0
276,2,5,NET,0.0
276,2,6,NET,-0.99
276,2,7,NET,0.0
276,2,8,NET,0.0
276,3,1,NET,-17.29
276,3,2,NET,0.0
276,3,3,NET,0.0
276,3,4,NET,0.0
276,3,5,NET,0.0
276,3,6,NET,0.0
276,3,7,NET,0.0
276,3,8,NET,0.0
276,4,1,NET,0.0
276,4,2,NET,0.0
276,4,3,NET,0.0
276,4,4,NET,0.0
276,4,5,NET,0.0
276,4,6,NET,0.0
276,4,7,NET,0.0
276,4,8,NET,0.0
276,8,1,NET,-16.93
276,8,2,NET,0.0
276,8,3,NET,-14.56
276,8,4,NET,0.0
276,8,5,NET,0.0
276,8,6,NET,-0.99
276,8,7,NET,0.0
276,8,8,NET,0.0
277,1,1,Export,0.0
277,1,2,Export,0.0
277,1,3,Export,10.22
277,1,4,Export,0.0
277,1,5,Export,0.0
277,1,6,Export,0.08
277,1,7,Export,0.0
277,1,8,Export,0.0
277,2,1,Export,0.22
277,2,2,Export,0.0
277,2,3,Export,3.59
277,2,4,Export,0.0
277,2,5,Export,0.0
277,2,6,Export,1.16
277,2,7,Export,0.0
277,2,8,Export,0.0
277,3,1,Export,18.98
277,3,2,Export,0.0
277,3,3,Export,0.0
277,3,4,Export,0.0
277,3,5,Export,0.0
277,3,6,Export,0.0
277,3,7,Export,0.0
277,3,8,Export,0.0
277,4,1,Export,0.0
277,4,2,Export,0.0
277,4,3,Export,0.0
277,4,4,Export,0.0
277,4,5,Export,0.0
277,4,6,Export,0.0
277,4,7,Export,0.0
277,4,8,Export,0.0
277,6,1,Export,19.2
277,6,2,Export,0.0
277,6,3,Export,13.81
277,6,4,Export,0.0
277,6,5,Export,0.0
277,6,6,Export,1.24
277,6,7,Export,0.0
277,6,8,Export,0.0
277,1,1,Import,0.57
277,1,2,Import,0.0
277,1,3,Import,0.0
277,1,4,Import,0.0
277,1,5,Import,0.0
277,1,6,Import,0.0
277,1,7,Import,0.0
277,1,8,Import,0.0
277,2,1,Import,0.0
277,2,2,Import,0.0
277,2,3,Import,0.0
277,2,4,Import,0.0
277,2,5,Import,0.0
277,2,6,Import,0.0
277,2,7,Import,0.0
277,2,8,Import,0.0
277,3,1,Import,0.0
277,3,2,Import,0.0
277,3,3,Import,0.0
277,3,4,Import,0.0
277,3,5,Import,0.0
277,3,6,Import,0.0
277,3,7,Import,0.0
277,3,8,Import,0.0
277,4,1,Import,0.0
277,4,2,Import,0.0
277,4,3,Import,0.0
277,4,4,Import,0.0
277,4,5,Import,0.0
277,4,6,Import,0.0
277,4,7,Import,0.0
277,4,8,Import,0.0
277,7,1,Import,0.57
277,7,2,Import,0.0
277,7,3,Import,0.0
277,7,4,Import,0.0
277,7,5,Import,0.0
277,7,6,Import,0.0
277,7,7,Import,0.0
277,7,8,Import,0.0
277,1,1,NET,0.57
277,1,2,NET,0.0
277,1,3,NET,-10.22
277,1,4,NET,0.0
277,1,5,NET,0.0
277,1,6,NET,-0.08
277,1,7,NET,0.0
277,1,8,NET,0.0
277,2,1,NET,-0.22
277,2,2,NET,0.0
277,2,3,NET,-3.59
277,2,4,NET,0.0
277,2,5,NET,0.0
277,2,6,NET,-1.16
277,2,7,NET,0.0
277,2,8,NET,0.0
277,3,1,NET,-18.98
277,3,2,NET,0.0
277,3,3,NET,0.0
277,3,4,NET,0.0
277,3,5,NET,0.0
277,3,6,NET,0.0
277,3,7,NET,0.0
277,3,8,NET,0.0
277,4,1,NET,0.0
277,4,2,NET,0.0
277,4,3,NET,0.0
277,4,4,NET,0.0
277,4,5,NET,0.0
277,4,6,NET,0.0
277,4,7,NET,0.0
277,4,8,NET,0.0
277,8,1,NET,-18.63
277,8,2,NET,0.0
277,8,3,NET,-13.81
277,8,4,NET,0.0
277,8,5,NET,0.0
277,8,6,NET,-1.24
277,8,7,NET,0.0
277,8,8,NET,0.0
278,1,1,Export,0.0
278,1,2,Export,0.0
278,1,3,Export,10.2
278,1,4,Export,0.0
278,1,5,Export,0.0
278,1,6,Export,0.0
278,1,7,Export,0.0
278,1,8,Export,0.0
278,2,1,Export,0.23
278,2,2,Export,0.0
278,2,3,Export,4.97
278,2,4,Export,0.0
278,2,5,Export,0.0
278,2,6,Export,0.25
278,2,7,Export,0.0
278,2,8,Export,0.0
278,3,1,Export,18.49
278,3,2,Export,0.0
278,3,3,Export,0.0
278,3,4,Export,0.0
278,3,5,Export,0.0
278,3,6,Export,0.0
278,3,7,Export,0.0
278,3,8,Export,0.0
278,4,1,Export,0.0
278,4,2,Export,0.0
278,4,3,Export,0.0
278,4,4,Export,0.0
278,4,5,Export,0.0
278,4,6,Export,0.0
278,4,7,Export,0.0
278,4,8,Export,0.0
278,6,1,Export,18.72
278,6,2,Export,0.0
278,6,3,Export,15.17
278,6,4,Export,0.0
278,6,5,Export,0.0
278,6,6,Export,0.25
278,6,7,Export,0.0
278,6,8,Export,0.0
278,1,1,Import,0.58
278,1,2,Import,0.0
278,1,3,Import,0.0
278,1,4,Import,0.0
278,1,5,Import,0.0
278,1,6,Import,0.0
278,1,7,Import,0.0
278,1,8,Import,0.0
278,2,1,Import,0.0
278,2,2,Import,0.0
278,2,3,Import,0.0
278,2,4,Import,0.0
278,2,5,Import,0.0
278,2,6,Import,0.0
278,2,7,Import,0.0
278,2,8,Import,0.0
278,3,1,Import,0.0
278,3,2,Import,0.0
278,3,3,Import,0.0
278,3,4,Import,0.0
278,3,5,Import,0.0
278,3,6,Import,0.0
278,3,7,Import,0.0
278,3,8,Import,0.0
278,4,1,Import,0.0
278,4,2,Import,0.0
278,4,3,Import,0.0
278,4,4,Import,0.0
278,4,5,Import,0.0
278,4,6,Import,0.0
278,4,7,Import,0.0
278,4,8,Import,0.0
278,7,1,Import,0.58
278,7,2,Import,0.0
278,7,3,Import,0.0
278,7,4,Import,0.0
278,7,5,Import,0.0
278,7,6,Import,0.0
278,7,7,Import,0.0
278,7,8,Import,0.0
278,1,1,NET,0.58
278,1,2,NET,0.0
278,1,3,NET,-10.2
278,1,4,NET,0.0
278,1,5,NET,0.0
278,1,6,NET,0.0
278,1,7,NET,0.0
278,1,8,NET,0.0
278,2,1,NET,-0.23
278,2,2,NET,0.0
278,2,3,NET,-4.97
278,2,4,NET,0.0
278,2,5,NET,0.0
278,2,6,NET,-0.25
278,2,7,NET,0.0
278,2,8,NET,0.0
278,3,1,NET,-18.49
278,3,2,NET,0.0
278,3,3,NET,0.0
278,3,4,NET,0.0
278,3,5,NET,0.0
278,3,6,NET,0.0
278,3,7,NET,0.0
278,3,8,NET,0.0
278,4,1,NET,0.0
278,4,2,NET,0.0
278,4,3,NET,0.0
278,4,4,NET,0.0
278,4,5,NET,0.0
278,4,6,NET,0.0
278,4,7,NET,0.0
278,4,8,NET,0.0
278,8,1,NET,-18.14
278,8,2,NET,0.0
278,8,3,NET,-15.17
278,8,4,NET,0.0
278,8,5,NET,0.0
278,8,6,NET,-0.25
278,8,7,NET,0.0
278,8,8,NET,0.0
279,1,1,Export,0.0
279,1,2,Export,0.0
279,1,3,Export,10.22
279,1,4,Export,0.0
279,1,5,Export,0.0
279,1,6,Export,0.0
279,1,7,Export,0.0
279,1,8,Export,0.0
279,2,1,Export,0.23
279,2,2,Export,0.0
279,2,3,Export,5.12
279,2,4,Export,0.0
279,2,5,Export,0.0
279,2,6,Export,0.28
279,2,7,Export,0.0
279,2,8,Export,0.0
279,3,1,Export,14.72
279,3,2,Export,0.0
279,3,3,Export,0.0
279,3,4,Export,0.0
279,3,5,Export,0.0
279,3,6,Export,0.0
279,3,7,Export,0.0
279,3,8,Export,0.0
279,4,1,Export,0.0
279,4,2,Export,0.0
279,4,3,Export,0.0
279,4,4,Export,0.0
279,4,5,Export,0.0
279,4,6,Export,0.0
279,4,7,Export,0.0
279,4,8,Export,0.0
279,6,1,Export,14.95
279,6,2,Export,0.0
279,6,3,Export,15.34
279,6,4,Export,0.0
279,6,5,Export,0.0
279,6,6,Export,0.28
279,6,7,Export,0.0
279,6,8,Export,0.0
279,1,1,Import,0.67
279,1,2,Import,0.0
279,1,3,Import,0.0
279,1,4,Import,0.0
279,1,5,Import,0.0
279,1,6,Import,0.0
279,1,7,Import,0.0
279,1,8,Import,0.0
279,2,1,Import,0.0
279,2,2,Import,0.0
279,2,3,Import,0.0
279,2,4,Import,0.0
279,2,5,Import,0.0
279,2,6,Import,0.0
279,2,7,Import,0.0
279,2,8,Import,0.0
279,3,1,Import,0.0
279,3,2,Import,0.0
279,3,3,Import,0.0
279,3,4,Import,0.0
279,3,5,Import,0.0
279,3,6,Import,0.0
279,3,7,Import,0.0
279,3,8,Import,0.0
279,4,1,Import,0.0
279,4,2,Import,0.0
279,4,3,Import,0.0
279,4,4,Import,0.0
279,4,5,Import,0.0
279,4,6,Import,0.0
279,4,7,Import,0.0
279,4,8,Import,0.0
279,7,1,Import,0.67
279,7,2,Import,0.0
279,7,3,Import,0.0
279,7,4,Import,0.0
279,7,5,Import,0.0
279,7,6,Import,0.0
279,7,7,Import,0.0
279,7,8,Import,0.0
279,1,1,NET,0.67
279,1,2,NET,0.0
279,1,3,NET,-10.22
279,1,4,NET,0.0
279,1,5,NET,0.0
279,1,6,NET,0.0
279,1,7,NET,0.0
279,1,8,NET,0.0
279,2,1,NET,-0.23
279,2,2,NET,0.0
279,2,3,NET,-5.12
279,2,4,NET,0.0
279,2,5,NET,0.0
279,2,6,NET,-0.28
279,2,7,NET,0.0
279,2,8,NET,0.0
279,3,1,NET,-14.72
279,3,2,NET,0.0
279,3,3,NET,0.0
279,3,4,NET,0.0
279,3,5,NET,0.0
279,3,6,NET,0.0
279,3,7,NET,0.0
279,3,8,NET,0.0
279,4,1,NET,0.0
279,4,2,NET,0.0
279,4,3,NET,0.0
279,4,4,NET,0.0
279,4,5,NET,0.0
279,4,6,NET,0.0
279,4,7,NET,0.0
279,4,8,NET,0.0
279,8,1,NET,-14.28
279,8,2,NET,0.0
279,8,3,NET,-15.34
279,8,4,NET,0.0
279,8,5,NET,0.0
279,8,6,NET,-0.28
279,8,7,NET,0.0
279,8,8,NET,0.0
280,1,1,Export,0.0
280,1,2,Export,0.0
280,1,3,Export,10.29
280,1,4,Export,0.0
280,1,5,Export,0.0
280,1,6,Export,0.42
280,1,7,Export,0.0
280,1,8,Export,0.0
280,2,1,Export,0.23
280,2,2,Export,0.0
280,2,3,Export,5.2
280,2,4,Export,0.0
280,2,5,Export,0.0
280,2,6,Export,0.0
280,2,7,Export,0.0
280,2,8,Export,0.0
280,3,1,Export,16.72
280,3,2,Export,0.0
280,3,3,Export,0.0
280,3,4,Export,0.0
280,3,5,Export,0.0
280,3,6,Export,0.0
280,3,7,Export,0.0
280,3,8,Export,0.0
280,4,1,Export,0.0
280,4,2,Export,0.0
280,4,3,Export,0.0
280,4,4,Export,0.0
280,4,5,Export,0.0
280,4,6,Export,0.0
280,4,7,Export,0.0
280,4,8,Export,0.0
280,6,1,Export,16.95
280,6,2,Export,0.0
280,6,3,Export,15.49
280,6,4,Export,0.0
280,6,5,Export,0.0
280,6,6,Export,0.42
280,6,7,Export,0.0
280,6,8,Export,0.0
280,1,1,Import,0.52
280,1,2,Import,0.0
280,1,3,Import,0.0
280,1,4,Import,0.0
280,1,5,Import,0.0
280,1,6,Import,0.0
280,1,7,Import,0.0
280,1,8,Import,0.0
280,2,1,Import,0.0
280,2,2,Import,0.0
280,2,3,Import,0.0
280,2,4,Import,0.0
280,2,5,Import,0.0
280,2,6,Import,0.0
280,2,7,Import,0.0
280,2,8,Import,0.0
280,3,1,Import,0.0
280,3,2,Import,0.0
280,3,3,Import,0.0
280,3,4,Import,0.0
280,3,5,Import,0.0
280,3,6,Import,0.0
280,3,7,Import,0.0
280,3,8,Import,0.0
280,4,1,Import,0.0
280,4,2,Import,0.0
280,4,3,Import,0.0
280,4,4,Import,0.0
280,4,5,Import,0.0
280,4,6,Import,0.0
280,4,7,Import,0.0
280,4,8,Import,0.0
280,7,1,Import,0.52
280,7,2,Import,0.0
280,7,3,Import,0.0
280,7,4,Import,0.0
280,7,5,Import,0.0
280,7,6,Import,0.0
280,7,7,Import,0.0
280,7,8,Import,0.0
280,1,1,NET,0.52
280,1,2,NET,0.0
280,1,3,NET,-10.29
280,1,4,NET,0.0
280,1,5,NET,0.0
280,1,6,NET,-0.42
280,1,7,NET,0.0
280,1,8,NET,0.0
280,2,1,NET,-0.23
280,2,2,NET,0.0
280,2,3,NET,-5.2
280,2,4,NET,0.0
280,2,5,NET,0.0
280,2,6,NET,0.0
280,2,7,NET,0.0
280,2,8,NET,0.0
280,3,1,NET,-16.72
280,3,2,NET,0.0
280,3,3,NET,0.0
280,3,4,NET,0.0
280,3,5,NET,0.0
280,3,6,NET,0.0
280,3,7,NET,0.0
280,3,8,NET,0.0
280,4,1,NET,0.0
280,4,2,NET,0.0
280,4,3,NET,0.0
280,4,4,NET,0.0
280,4,5,NET,0.0
280,4,6,NET,0.0
280,4,7,NET,0.0
280,4,8,NET,0.0
280,8,1,NET,-16.43
280,8,2,NET,0.0
280,8,3,NET,-15.49
280,8,4,NET,0.0
280,8,5,NET,0.0
280,8,6,NET,-0.42
280,8,7,NET,0.0
280,8,8,NET,0.0
281,1,1,Export,0.0
281,1,2,Export,0.0
281,1,3,Export,10.94
281,1,4,Export,0.0
281,1,5,Export,0.0
281,1,6,Export,0.55
281,1,7,Export,0.0
281,1,8,Export,0.0
281,2,1,Export,0.2
281,2,2,Export,0.0
281,2,3,Export,6.4
281,2,4,Export,0.0
281,2,5,Export,0.0
281,2,6,Export,0.0
281,2,7,Export,0.0
281,2,8,Export,0.0
281,3,1,Export,15.07
281,3,2,Export,0.0
281,3,3,Export,0.0
281,3,4,Export,0.0
281,3,5,Export,0.0
281,3,6,Export,0.0
281,3,7,Export,0.0
281,3,8,Export,0.0
281,4,1,Export,0.0
281,4,2,Export,0.0
281,4,3,Export,0.0
281,4,4,Export,0.0
281,4,5,Export,0.0
281,4,6,Export,0.0
281,4,7,Export,0.0
281,4,8,Export,0.0
281,6,1,Export,15.27
281,6,2,Export,0.0
281,6,3,Export,17.34
281,6,4,Export,0.0
281,6,5,Export,0.0
281,6,6,Export,0.55
281,6,7,Export,0.0
281,6,8,Export,0.0
281,1,1,Import,0.52
281,1,2,Import,0.0
281,1,3,Import,0.0
281,1,4,Import,0.0
281,1,5,Import,0.0
281,1,6,Import,0.0
281,1,7,Import,0.0
281,1,8,Import,0.0
281,2,1,Import,0.0
281,2,2,Import,0.0
281,2,3,Import,0.0
281,2,4,Import,0.0
281,2,5,Import,0.0
281,2,6,Import,0.0
281,2,7,Import,0.0
281,2,8,Import,0.0
281,3,1,Import,0.0
281,3,2,Import,0.0
281,3,3,Import,0.0
281,3,4,Import,0.0
281,3,5,Import,0.0
281,3,6,Import,0.0
281,3,7,Import,0.0
281,3,8,Import,0.0
281,4,1,Import,0.0
281,4,2,Import,0.0
281,4,3,Import,0.0
281,4,4,Import,0.0
281,4,5,Import,0.0
281,4,6,Import,0.0
281,4,7,Import,0.0
281,4,8,Import,0.0
281,7,1,Import,0.52
281,7,2,Import,0.0
281,7,3,Import,0.0
281,7,4,Import,0.0
281,7,5,Import,0.0
281,7,6,Import,0.0
281,7,7,Import,0.0
281,7,8,Import,0.0
281,1,1,NET,0.52
281,1,2,NET,0.0
281,1,3,NET,-10.94
281,1,4,NET,0.0
281,1,5,NET,0.0
281,1,6,NET,-0.55
281,1,7,NET,0.0
281,1,8,NET,0.0
281,2,1,NET,-0.2
281,2,2,NET,0.0
281,2,3,NET,-6.4
281,2,4,NET,0.0
281,2,5,NET,0.0
281,2,6,NET,0.0
281,2,7,NET,0.0
281,2,8,NET,0.0
281,3,1,NET,-15.07
281,3,2,NET,0.0
281,3,3,NET,0.0
281,3,4,NET,0.0
281,3,5,NET,0.0
281,3,6,NET,0.0
281,3,7,NET,0.0
281,3,8,NET,0.0
281,4,1,NET,0.0
281,4,2,NET,0.0
281,4,3,NET,0.0
281,4,4,NET,0.0
281,4,5,NET,0.0
281,4,6,NET,0.0
281,4,7,NET,0.0
281,4,8,NET,0.0
281,8,1,NET,-14.75
281,8,2,NET,0.0
281,8,3,NET,-17.34
281,8,4,NET,0.0
281,8,5,NET,0.0
281,8,6,NET,-0.55
281,8,7,NET,0.0
281,8,8,NET,0.0
282,1,1,Export,0.0
282,1,2,Export,0.0
282,1,3,Export,10.73
282,1,4,Export,0.0
282,1,5,Export,0.0
282,1,6,Export,0.2
282,1,7,Export,0.0
282,1,8,Export,0.0
282,2,1,Export,0.24
282,2,2,Export,0.0
282,2,3,Export,5.98
282,2,4,Export,0.0
282,2,5,Export,0.0
282,2,6,Export,0.58
282,2,7,Export,0.0
282,2,8,Export,0.0
282,3,1,Export,17.33
282,3,2,Export,0.0
282,3,3,Export,0.0
282,3,4,Export,0.0
282,3,5,Export,0.0
282,3,6,Export,0.0
282,3,7,Export,0.0
282,3,8,Export,0.0
282,4,1,Export,0.0
282,4,2,Export,0.0
282,4,3,Export,0.0
282,4,4,Export,0.0
282,4,5,Export,0.0
282,4,6,Export,0.0
282,4,7,Export,0.0
282,4,8,Export,0.0
282,6,1,Export,17.57
282,6,2,Export,0.0
282,6,3,Export,16.71
282,6,4,Export,0.0
282,6,5,Export,0.0
282,6,6,Export,0.78
282,6,7,Export,0.0
282,6,8,Export,0.0
282,1,1,Import,0.52
282,1,2,Import,0.0
282,1,3,Import,0.0
282,1,4,Import,0.0
282,1,5,Import,0.0
282,1,6,Import,0.0
282,1,7,Import,0.0
282,1,8,Import,0.0
282,2,1,Import,0.0
282,2,2,Import,0.0
282,2,3,Import,0.0
282,2,4,Import,0.0
282,2,5,Import,0.0
282,2,6,Import,0.0
282,2,7,Import,0.0
282,2,8,Import,0.0
282,3,1,Import,0.0
282,3,2,Import,0.0
282,3,3,Import,0.0
282,3,4,Import,0.0
282,3,5,Import,0.0
282,3,6,Import,0.0
282,3,7,Import,0.0
282,3,8,Import,0.0
282,4,1,Import,0.0
282,4,2,Import,0.0
282,4,3,Import,0.0
282,4,4,Import,0.0
282,4,5,Import,0.0
282,4,6,Import,0.0
282,4,7,Import,0.0
282,4,8,Import,0.0
282,7,1,Import,0.52
282,7,2,Import,0.0
282,7,3,Import,0.0
282,7,4,Import,0.0
282,7,5,Import,0.0
282,7,6,Import,0.0
282,7,7,Import,0.0
282,7,8,Import,0.0
282,1,1,NET,0.52
282,1,2,NET,0.0
282,1,3,NET,-10.73
282,1,4,NET,0.0
282,1,5,NET,0.0
282,1,6,NET,-0.2
282,1,7,NET,0.0
282,1,8,NET,0.0
282,2,1,NET,-0.24
282,2,2,NET,0.0
282,2,3,NET,-5.98
282,2,4,NET,0.0
282,2,5,NET,0.0
282,2,6,NET,-0.58
282,2,7,NET,0.0
282,2,8,NET,0.0
282,3,1,NET,-17.33
282,3,2,NET,0.0
282,3,3,NET,0.0
282,3,4,NET,0.0
282,3,5,NET,0.0
282,3,6,NET,0.0
282,3,7,NET,0.0
282,3,8,NET,0.0
282,4,1,NET,0.0
282,4,2,NET,0.0
282,4,3,NET,0.0
282,4,4,NET,0.0
282,4,5,NET,0.0
282,4,6,NET,0.0
282,4,7,NET,0.0
282,4,8,NET,0.0
282,8,1,NET,-17.05
282,8,2,NET,0.0
282,8,3,NET,-16.71
282,8,4,NET,0.0
282,8,5,NET,0.0
282,8,6,NET,-0.78
282,8,7,NET,0.0
282,8,8,NET,0.0
283,1,1,Export,0.0
283,1,2,Export,0.0
283,1,3,Export,10.88
283,1,4,Export,0.0
283,1,5,Export,0.0
283,1,6,Export,0.01
283,1,7,Export,0.0
283,1,8,Export,0.0
283,2,1,Export,0.27
283,2,2,Export,0.0
283,2,3,Export,6.33
283,2,4,Export,0.0
283,2,5,Export,0.0
283,2,6,Export,0.29
283,2,7,Export,0.0
283,2,8,Export,0.0
283,3,1,Export,18.52
283,3,2,Export,0.0
283,3,3,Export,0.0
283,3,4,Export,0.0
283,3,5,Export,0.0
283,3,6,Export,0.0
283,3,7,Export,0.0
283,3,8,Export,0.0
283,4,1,Export,0.0
283,4,2,Export,0.0
283,4,3,Export,0.0
283,4,4,Export,0.0
283,4,5,Export,0.0
283,4,6,Export,0.0
283,4,7,Export,0.0
283,4,8,Export,0.0
283,6,1,Export,18.79
283,6,2,Export,0.0
283,6,3,Export,17.21
283,6,4,Export,0.0
283,6,5,Export,0.0
283,6,6,Export,0.3
283,6,7,Export,0.0
283,6,8,Export,0.0
283,1,1,Import,0.98
283,1,2,Import,0.0
283,1,3,Import,0.0
283,1,4,Import,0.0
283,1,5,Import,0.0
283,1,6,Import,0.0
283,1,7,Import,0.0
283,1,8,Import,0.0
283,2,1,Import,0.0
283,2,2,Import,0.0
283,2,3,Import,0.0
283,2,4,Import,0.0
283,2,5,Import,0.0
283,2,6,Import,0.0
283,2,7,Import,0.0
283,2,8,Import,0.0
283,3,1,Import,0.0
283,3,2,Import,0.0
283,3,3,Import,0.0
283,3,4,Import,0.0
283,3,5,Import,0.0
283,3,6,Import,0.0
283,3,7,Import,0.0
283,3,8,Import,0.0
283,4,1,Import,0.0
283,4,2,Import,0.0
283,4,3,Import,0.0
283,4,4,Import,0.0
283,4,5,Import,0.0
283,4,6,Import,0.0
283,4,7,Import,0.0
283,4,8,Import,0.0
283,7,1,Import,0.98
283,7,2,Import,0.0
283,7,3,Import,0.0
283,7,4,Import,0.0
283,7,5,Import,0.0
283,7,6,Import,0.0
283,7,7,Import,0.0
283,7,8,Import,0.0
283,1,1,NET,0.98
283,1,2,NET,0.0
283,1,3,NET,-10.88
283,1,4,NET,0.0
283,1,5,NET,0.0
283,1,6,NET,-0.01
283,1,7,NET,0.0
283,1,8,NET,0.0
283,2,1,NET,-0.27
283,2,2,NET,0.0
283,2,3,NET,-6.33
283,2,4,NET,0.0
283,2,5,NET,0.0
283,2,6,NET,-0.29
283,2,7,NET,0.0
283,2,8,NET,0.0
283,3,1,NET,-18.52
283,3,2,NET,0.0
283,3,3,NET,0.0
283,3,4,NET,0.0
283,3,5,NET,0.0
283,3,6,NET,0.0
283,3,7,NET,0.0
283,3,8,NET,0.0
283,4,1,NET,0.0
283,4,2,NET,0.0
283,4,3,NET,0.0
283,4,4,NET,0.0
283,4,5,NET,0.0
283,4,6,NET,0.0
283,4,7,NET,0.0
283,4,8,NET,0.0
283,8,1,NET,-17.81
283,8,2,NET,0.0
283,8,3,NET,-17.21
283,8,4,NET,0.0
283,8,5,NET,0.0
283,8,6,NET,-0.3
283,8,7,NET,0.0
283,8,8,NET,0.0
284,1,1,Export,0.0
284,1,2,Export,0.0
284,1,3,Export,10.82
284,1,4,Export,0.0
284,1,5,Export,0.0
284,1,6,Export,0.0
284,1,7,Export,0.0
284,1,8,Export,0.0
284,2,1,Export,0.28
284,2,2,Export,0.0
284,2,3,Export,5.66
284,2,4,Export,0.0
284,2,5,Export,0.0
284,2,6,Export,1.13
284,2,7,Export,0.0
284,2,8,Export,0.0
284,3,1,Export,18.56
284,3,2,Export,0.0
284,3,3,Export,0.0
284,3,4,Export,0.0
284,3,5,Export,0.0
284,3,6,Export,0.0
284,3,7,Export,0.0
284,3,8,Export,0.0
284,4,1,Export,0.0
284,4,2,Export,0.0
284,4,3,Export,0.0
284,4,4,Export,0.0
284,4,5,Export,0.0
284,4,6,Export,0.0
284,4,7,Export,0.0
284,4,8,Export,0.0
284,6,1,Export,18.84
284,6,2,Export,0.0
284,6,3,Export,16.48
284,6,4,Export,0.0
284,6,5,Export,0.0
284,6,6,Export,1.13
284,6,7,Export,0.0
284,6,8,Export,0.0
284,1,1,Import,0.51
284,1,2,Import,0.0
284,1,3,Import,0.0
284,1,4,Import,0.0
284,1,5,Import,0.0
284,1,6,Import,0.0
284,1,7,Import,0.0
284,1,8,Import,0.0
284,2,1,Import,0.0
284,2,2,Import,0.0
284,2,3,Import,0.0
284,2,4,Import,0.0
284,2,5,Import,0.0
284,2,6,Import,0.0
284,2,7,Import,0.0
284,2,8,Import,0.0
284,3,1,Import,0.0
284,3,2,Import,0.0
284,3,3,Import,0.0
284,3,4,Import,0.0
284,3,5,Import,0.0
284,3,6,Import,0.0
284,3,7,Import,0.0
284,3,8,Import,0.0
284,4,1,Import,0.0
284,4,2,Import,0.0
284,4,3,Import,0.0
284,4,4,Import,0.0
284,4,5,Import,0.0
284,4,6,Import,0.0
284,4,7,Import,0.0
284,4,8,Import,0.0
284,7,1,Import,0.51
284,7,2,Import,0.0
284,7,3,Import,0.0
284,7,4,Import,0.0
284,7,5,Import,0.0
284,7,6,Import,0.0
284,7,7,Import,0.0
284,7,8,Import,0.0
284,1,1,NET,0.51
284,1,2,NET,0.0
284,1,3,NET,-10.82
284,1,4,NET,0.0
284,1,5,NET,0.0
284,1,6,NET,0.0
284,1,7,NET,0.0
284,1,8,NET,0.0
284,2,1,NET,-0.28
284,2,2,NET,0.0
284,2,3,NET,-5.66
284,2,4,NET,0.0
284,2,5,NET,0.0
284,2,6,NET,-1.13
284,2,7,NET,0.0
284,2,8,NET,0.0
284,3,1,NET,-18.56
284,3,2,NET,0.0
284,3,3,NET,0.0
284,3,4,NET,0.0
284,3,5,NET,0.0
284,3,6,NET,0.0
284,3,7,NET,0.0
284,3,8,NET,0.0
284,4,1,NET,0.0
284,4,2,NET,0.0
284,4,3,NET,0.0
284,4,4,NET,0.0
284,4,5,NET,0.0
284,4,6,NET,0.0
284,4,7,NET,0.0
284,4,8,NET,0.0
284,8,1,NET,-18.33
284,8,2,NET,0.0
284,8,3,NET,-16.48
284,8,4,NET,0.0
284,8,5,NET,0.0
284,8,6,NET,-1.13
284,8,7,NET,0.0
284,8,8,NET,0.0
285,1,1,Export,0.0
285,1,2,Export,0.0
285,1,3,Export,10.97
285,1,4,Export,0.0
285,1,5,Export,0.0
285,1,6,Export,0.02
285,1,7,Export,0.0
285,1,8,Export,0.0
285,2,1,Export,0.23
285,2,2,Export,0.0
285,2,3,Export,7.51
285,2,4,Export,0.0
285,2,5,Export,0.0
285,2,6,Export,0.0
285,2,7,Export,0.0
285,2,8,Export,0.0
285,3,1,Export,18.52
285,3,2,Export,0.0
285,3,3,Export,0.0
285,3,4,Export,0.0
285,3,5,Export,0.0
285,3,6,Export,0.0
