DateID,RegionID,GenerationSourceID,GenerationAmount
136,3,6,6.0
136,3,14,274.0
136,6,8,780.0
136,6,11,283.0
136,6,10,281.0
136,6,1,3494.0
136,6,2,80.0
136,6,9,150.0
136,6,6,83.0
136,6,14,594.0
136,2,8,99.0
136,2,11,139.0
136,2,10,46.12
136,2,1,1453.0
136,2,2,10.0
136,2,9,50.0
136,2,6,28.0
136,2,14,186.0
137,4,8,144.0
137,4,10,2.3
137,4,1,638.0
137,4,2,0.0
137,4,9,0.0
137,4,6,0.0
137,4,14,4.0
137,5,8,34.0
137,5,10,0.85
137,5,1,16.0
137,5,2,0.0
137,5,9,0.0
137,5,6,30.0
137,5,14,1.0
137,1,8,409.0
137,1,11,24.0
137,1,10,126.91
137,1,1,878.0
137,1,2,24.0
137,1,9,29.0
137,1,6,32.0
137,1,14,157.0
137,3,8,97.0
137,3,11,129.0
137,3,10,125.49
137,3,1,585.0
137,3,2,41.0
137,3,9,71.0
137,3,6,6.0
137,3,14,278.0
137,6,8,798.0
137,6,11,296.0
137,6,10,306.0
137,6,1,3614.0
137,6,2,75.0
137,6,9,150.0
137,6,6,121.0
137,6,14,636.0
137,2,8,114.0
137,2,11,144.0
137,2,10,50.12
137,2,1,1497.0
137,2,2,10.0
137,2,9,50.0
137,2,6,52.0
137,2,14,197.0
138,4,8,138.0
138,4,10,1.36
138,4,1,612.0
138,4,2,0.0
138,4,9,0.0
138,4,6,0.0
138,4,14,3.0
138,5,8,33.0
138,5,10,1.28
138,5,1,17.0
138,5,2,0.0
138,5,9,0.0
138,5,6,28.0
138,5,14,1.0
138,1,8,413.0
138,1,11,39.0
138,1,10,123.16
138,1,1,868.0
138,1,2,25.0
138,1,9,29.0
138,1,6,48.0
138,1,14,168.0
138,3,8,84.0
138,3,11,193.0
138,3,10,120.66
138,3,1,614.0
138,3,2,42.0
138,3,9,71.0
138,3,6,6.0
138,3,14,331.0
138,6,8,789.0
138,6,11,420.0
138,6,10,296.0
138,6,1,3607.0
138,6,2,76.0
138,6,9,150.0
138,6,6,140.0
138,6,14,742.0
138,2,8,120.0
138,2,11,187.0
138,2,10,49.59
138,2,1,1496.0
138,2,2,10.0
138,2,9,50.0
138,2,6,57.0
138,2,14,239.0
139,4,8,136.0
139,4,10,1.58
139,4,1,613.0
139,4,2,0.0
139,4,9,0.0
139,4,6,0.0
139,4,14,3.0
139,5,8,33.0
139,5,10,1.02
139,5,1,17.0
139,5,2,0.0
139,5,9,0.0
139,5,6,28.0
139,5,14,1.0
139,1,8,408.0
139,1,11,28.0
139,1,10,129.2
139,1,1,855.0
139,1,2,27.0
139,1,9,29.0
139,1,6,40.0
139,1,14,164.0
139,3,8,76.0
139,3,11,220.0
139,3,10,100.57
139,3,1,626.0
139,3,2,41.0
139,3,9,71.0
139,3,6,6.0
139,3,14,346.0
139,6,8,774.0
139,6,11,437.0
139,6,10,278.0
139,6,1,3589.0
139,6,2,78.0
139,6,9,150.0
139,6,6,130.0
139,6,14,749.0
139,2,8,121.0
139,2,11,189.0
139,2,10,45.19
139,2,1,1478.0
139,2,2,10.0
139,2,9,50.0
139,2,6,55.0
139,2,14,236.0
140,4,8,140.0
140,4,10,2.38
140,4,1,605.0
140,4,2,0.0
140,4,9,0.0
140,4,6,0.0
140,4,14,4.0
140,5,8,32.0
140,5,10,0.7
140,5,1,16.0
140,5,2,0.0
140,5,9,0.0
140,5,6,28.0
140,5,14,1.0
140,1,8,416.0
140,1,11,13.0
140,1,10,123.45
140,1,1,827.0
140,1,2,27.0
140,1,9,29.0
140,1,6,41.0
140,1,14,144.0
140,3,8,69.0
140,3,11,227.0
140,3,10,88.92
140,3,1,606.0
140,3,2,41.0
140,3,9,71.0
140,3,6,6.0
140,3,14,340.0
140,6,8,758.0
140,6,11,412.0
140,6,10,254.0
140,6,1,3510.0
140,6,2,77.0
140,6,9,150.0
140,6,6,133.0
140,6,14,699.0
140,2,8,101.0
140,2,11,171.0
140,2,10,38.89
140,2,1,1456.0
140,2,2,9.0
140,2,9,50.0
140,2,6,58.0
140,2,14,211.0
141,4,8,139.0
141,4,10,2.33
141,4,1,616.0
141,4,2,0.0
141,4,9,0.0
141,4,6,0.0
141,4,14,4.0
141,5,8,33.0
141,5,10,0.96
141,5,1,17.0
141,5,2,0.0
141,5,9,0.0
141,5,6,28.0
141,5,14,1.0
141,1,8,415.0
141,1,11,9.0
141,1,10,104.05
141,1,1,824.0
141,1,2,26.0
141,1,9,29.0
141,1,6,25.0
141,1,14,119.0
141,3,8,66.0
141,3,11,178.0
141,3,10,119.13
141,3,1,598.0
141,3,2,41.0
141,3,9,53.0
141,3,6,6.0
141,3,14,319.0
141,6,8,759.0
141,6,11,325.0
141,6,10,257.0
141,6,1,3550.0
141,6,2,76.0
141,6,9,132.0
141,6,6,86.0
141,6,14,613.0
141,2,8,106.0
141,2,11,138.0
141,2,10,30.41
141,2,1,1495.0
141,2,2,8.0
141,2,9,50.0
141,2,6,27.0
141,2,14,170.0
142,4,8,139.0
142,4,10,5.18
142,4,1,618.0
142,4,2,0.0
142,4,9,0.0
142,4,6,0.0
142,4,14,7.0
142,5,8,34.0
142,5,10,0.63
142,5,1,17.0
142,5,2,0.0
142,5,9,0.0
142,5,6,29.0
142,5,14,1.0
142,1,8,418.0
142,1,11,8.0
142,1,10,129.66
142,1,1,870.0
142,1,2,27.0
142,1,9,29.0
142,1,6,35.0
142,1,14,144.0
142,3,8,116.0
142,3,11,105.0
142,3,10,127.99
142,3,1,620.0
142,3,2,44.0
142,3,9,46.0
142,3,6,6.0
142,3,14,258.0
142,6,8,819.0
142,6,11,237.0
142,6,10,302.0
142,6,1,3620.0
142,6,2,79.0
142,6,9,125.0
142,6,6,124.0
142,6,14,576.0
142,2,8,112.0
142,2,11,124.0
142,2,10,39.03
142,2,1,1495.0
142,2,2,8.0
142,2,9,50.0
142,2,6,53.0
142,2,14,166.0
143,4,8,141.0
143,4,10,4.91
143,4,1,612.0
143,4,2,0.0
143,4,9,0.0
143,4,6,0.0
143,4,14,6.0
143,5,8,36.0
143,5,10,0.29
143,5,1,17.0
143,5,2,0.0
143,5,9,0.0
143,5,6,27.0
143,5,14,0.0
143,1,8,419.0
143,1,11,42.0
143,1,10,132.93
143,1,1,866.0
143,1,2,26.0
143,1,9,29.0
143,1,6,63.0
143,1,14,181.0
143,3,8,115.0
143,3,11,83.0
143,3,10,116.67
143,3,1,651.0
143,3,2,46.0
143,3,9,46.0
143,3,6,6.0
143,3,14,223.0
143,6,8,830.0
143,6,11,274.0
143,6,10,298.0
143,6,1,3606.0
143,6,2,80.0
143,6,9,126.0
143,6,6,171.0
143,6,14,606.0
143,2,8,119.0
143,2,11,149.0
143,2,10,42.98
143,2,1,1459.0
143,2,2,7.0
143,2,9,51.0
143,2,6,75.0
143,2,14,195.0
144,4,8,137.0
144,4,10,2.22
144,4,1,605.0
144,4,2,0.0
144,4,9,0.0
144,4,6,0.0
144,4,14,4.0
144,5,8,39.0
144,5,10,0.79
144,5,1,15.0
144,5,2,0.0
144,5,9,0.0
144,5,6,27.0
144,5,14,1.0
144,1,8,392.0
144,1,11,85.0
144,1,10,124.87
144,1,1,747.0
144,1,2,26.0
144,1,9,29.0
144,1,6,52.0
144,1,14,216.0
144,3,8,80.0
144,3,11,116.0
144,3,10,115.17
144,3,1,645.0
144,3,2,46.0
144,3,9,47.0
144,3,6,3.0
144,3,14,260.0
144,6,8,758.0
144,6,11,414.0
144,6,10,285.0
144,6,1,3414.0
144,6,2,82.0
144,6,9,127.0
144,6,6,137.0
144,6,14,737.0
144,2,8,109.0
144,2,11,212.0
144,2,10,41.47
144,2,1,1403.0
144,2,2,10.0
144,2,9,51.0
144,2,6,55.0
144,2,14,256.0
145,4,8,134.0
145,4,10,1.55
145,4,1,605.0
145,4,2,0.0
145,4,9,0.0
145,4,6,0.0
145,4,14,3.0
145,5,8,39.0
145,5,10,0.61
145,5,1,13.0
145,5,2,0.0
145,5,9,0.0
145,5,6,28.0
145,5,14,1.0
145,1,8,389.0
145,1,11,71.0
145,1,10,122.01
145,1,1,746.0
145,1,2,27.0
145,1,9,29.0
145,1,6,37.0
145,1,14,199.0
145,3,8,80.0
145,3,11,156.0
145,3,10,123.96
145,3,1,640.0
145,3,2,50.0
145,3,9,46.0
145,3,6,6.0
145,3,14,306.0
145,6,8,744.0
145,6,11,439.0
145,6,10,292.0
145,6,1,3385.0
145,6,2,88.0
145,6,9,127.0
145,6,6,123.0
145,6,14,768.0
145,2,8,103.0
145,2,11,212.0
145,2,10,44.01
145,2,1,1381.0
145,2,2,11.0
145,2,9,51.0
145,2,6,52.0
145,2,14,259.0
146,4,8,133.0
146,4,10,1.66
146,4,1,609.0
146,4,2,0.0
146,4,9,0.0
146,4,6,0.0
146,4,14,3.0
146,5,8,38.0
146,5,10,0.84
146,5,1,16.0
146,5,2,0.0
146,5,9,0.0
146,5,6,29.0
146,5,14,1.0
146,1,8,392.0
146,1,11,63.0
146,1,10,124.62
146,1,1,780.0
146,1,2,26.0
146,1,9,29.0
146,1,6,32.0
146,1,14,193.0
146,3,8,91.0
146,3,11,135.0
146,3,10,125.05
146,3,1,664.0
146,3,2,43.0
146,3,9,46.0
146,3,6,6.0
146,3,14,287.0
146,6,8,761.0
146,6,11,391.0
146,6,10,301.0
146,6,1,3486.0
146,6,2,80.0
146,6,9,127.0
146,6,6,117.0
146,6,14,728.0
146,2,8,108.0
146,2,11,193.0
146,2,10,49.26
146,2,1,1418.0
146,2,2,11.0
146,2,9,52.0
146,2,6,51.0
146,2,14,244.0
147,4,8,142.0
147,4,10,2.42
147,4,1,630.0
147,4,2,0.0
147,4,9,0.0
147,4,6,0.0
147,4,14,4.0
147,5,8,37.0
147,5,10,0.46
147,5,1,16.0
147,5,2,0.0
147,5,9,0.0
147,5,6,29.0
147,5,14,0.0
147,1,8,378.0
147,1,11,46.0
147,1,10,122.61
147,1,1,803.0
147,1,2,24.0
147,1,9,24.0
147,1,6,34.0
147,1,14,175.0
147,3,8,90.0
147,3,11,118.0
147,3,10,113.14
147,3,1,666.0
147,3,2,43.0
147,3,9,45.0
147,3,6,6.0
147,3,14,268.0
147,6,8,751.0
147,6,11,336.0
147,6,10,291.0
147,6,1,3552.0
147,6,2,80.0
147,6,9,122.0
147,6,6,119.0
147,6,14,676.0
147,2,8,104.0
147,2,11,172.0
147,2,10,52.84
147,2,1,1437.0
147,2,2,13.0
147,2,9,52.0
147,2,6,50.0
147,2,14,228.0
148,4,8,134.0
148,4,10,2.27
148,4,1,643.0
148,4,2,0.0
148,4,9,0.0
148,4,6,0.0
148,4,14,4.0
148,5,8,41.0
148,5,10,0.53
148,5,1,14.0
148,5,2,0.0
148,5,9,0.0
148,5,6,28.0
148,5,14,1.0
148,1,8,375.0
148,1,11,54.0
148,1,10,125.65
148,1,1,808.0
148,1,2,25.0
148,1,9,24.0
148,1,6,31.0
148,1,14,186.0
148,3,8,68.0
148,3,11,134.0
148,3,10,123.68
148,3,1,625.0
148,3,2,41.0
148,3,9,46.0
148,3,6,6.0
148,3,14,298.0
148,6,8,717.0
148,6,11,376.0
148,6,10,309.0
148,6,1,3534.0
148,6,2,79.0
148,6,9,123.0
148,6,6,105.0
148,6,14,736.0
148,2,8,99.0
148,2,11,188.0
148,2,10,56.45
148,2,1,1445.0
148,2,2,13.0
148,2,9,53.0
148,2,6,40.0
148,2,14,248.0
149,4,8,136.0
149,4,10,2.87
149,4,1,641.0
149,4,2,0.0
149,4,9,0.0
149,4,6,0.0
149,4,14,4.0
149,5,8,40.0
149,5,10,0.71
149,5,1,10.0
149,5,2,0.0
149,5,9,0.0
149,5,6,29.0
149,5,14,1.0
149,1,8,379.0
149,1,11,70.0
149,1,10,130.68
149,1,1,832.0
149,1,2,23.0
149,1,9,24.0
149,1,6,33.0
149,1,14,206.0
149,3,8,73.0
149,3,11,158.0
149,3,10,128.15
149,3,1,642.0
149,3,2,36.0
149,3,9,46.0
149,3,6,6.0
149,3,14,328.0
149,6,8,732.0
149,6,11,447.0
149,6,10,319.0
149,6,1,3564.0
149,6,2,71.0
149,6,9,123.0
149,6,6,123.0
149,6,14,816.0
149,2,8,104.0
149,2,11,219.0
149,2,10,56.34
149,2,1,1438.0
149,2,2,13.0
149,2,9,53.0
149,2,6,55.0
149,2,14,277.0
150,4,8,139.0
150,4,10,5.86
150,4,1,656.0
150,4,2,0.0
150,4,9,0.0
150,4,6,0.0
150,4,14,8.0
150,5,8,42.0
150,5,10,1.11
150,5,1,12.0
150,5,2,0.0
150,5,9,0.0
150,5,6,29.0
150,5,14,1.0
150,1,8,373.0
150,1,11,35.0
150,1,10,127.73
150,1,1,894.0
150,1,2,25.0
150,1,9,24.0
150,1,6,38.0
150,1,14,170.0
150,3,8,103.0
150,3,11,107.0
150,3,10,123.37
150,3,1,673.0
150,3,2,39.0
150,3,9,46.0
150,3,6,6.0
150,3,14,271.0
150,6,8,776.0
150,6,11,273.0
150,6,10,314.0
150,6,1,3731.0
150,6,2,77.0
150,6,9,124.0
150,6,6,142.0
150,6,14,637.0
150,2,8,119.0
150,2,11,131.0
150,2,10,56.37
150,2,1,1497.0
150,2,2,13.0
150,2,9,53.0
150,2,6,69.0
150,2,14,187.0
151,4,8,139.0
151,4,10,5.9
151,4,1,651.0
151,4,2,0.0
151,4,9,0.0
151,4,6,0.0
151,4,14,8.0
151,5,8,40.0
151,5,10,1.51
151,5,1,15.0
151,5,2,0.0
151,5,9,0.0
151,5,6,28.0
151,5,14,2.0
151,1,8,366.0
151,1,11,16.0
151,1,10,138.01
151,1,1,914.0
151,1,2,24.0
151,1,9,26.0
151,1,6,48.0
151,1,14,123.0
151,3,8,120.0
151,3,11,60.0
151,3,10,115.37
151,3,1,691.0
151,3,2,39.0
151,3,9,51.0
151,3,6,6.0
151,3,14,215.0
151,6,8,775.0
151,6,11,147.0
151,6,10,319.0
151,6,1,3790.0
151,6,2,76.0
151,6,9,131.0
151,6,6,153.0
151,6,14,480.0
151,2,8,110.0
151,2,11,71.0
151,2,10,58.3
151,2,1,1519.0
151,2,2,13.0
151,2,9,53.0
151,2,6,71.0
151,2,14,133.0
152,4,8,137.0
152,4,10,2.58
152,4,1,654.0
152,4,2,0.0
152,4,9,0.0
152,4,6,0.0
152,4,14,5.0
152,5,8,39.0
152,5,10,1.26
152,5,1,17.0
152,5,2,0.0
152,5,9,0.0
152,5,6,28.0
152,5,14,1.0
152,1,8,362.0
152,1,11,21.0
152,1,10,141.14
152,1,1,915.0
152,1,2,24.0
152,1,9,29.0
152,1,6,52.0
152,1,14,169.0
152,3,8,114.0
152,3,11,54.0
152,3,10,115.69
152,3,1,711.0
152,3,2,40.0
152,3,9,62.0
152,3,6,6.0
152,3,14,209.0
152,6,8,764.0
152,6,11,127.0
152,6,10,320.0
152,6,1,3852.0
152,6,2,77.0
152,6,9,144.0
152,6,6,171.0
152,6,14,499.0
152,2,8,112.0
152,2,11,52.0
152,2,10,59.7
152,2,1,1555.0
152,2,2,13.0
152,2,9,54.0
152,2,6,85.0
152,2,14,115.0
153,4,8,140.0
153,4,10,2.5
153,4,1,658.0
153,4,2,0.0
153,4,9,0.0
153,4,6,0.0
153,4,14,4.0
153,5,8,40.0
153,5,10,0.96
153,5,1,17.0
153,5,2,0.0
153,5,9,0.0
153,5,6,28.0
153,5,14,1.0
153,1,8,365.0
153,1,11,25.0
153,1,10,140.4
153,1,1,908.0
153,1,2,24.0
153,1,9,29.0
153,1,6,61.0
153,1,14,172.0
153,3,8,112.0
153,3,11,54.0
153,3,10,117.92
153,3,1,743.0
153,3,2,44.0
153,3,9,48.0
153,3,6,6.0
153,3,14,214.0
153,6,8,758.0
153,6,11,125.0
153,6,10,322.0
153,6,1,3938.0
153,6,2,80.0
153,6,9,131.0
153,6,6,205.0
153,6,14,499.0
153,2,8,102.0
153,2,11,47.0
153,2,10,59.95
153,2,1,1613.0
153,2,2,13.0
153,2,9,54.0
153,2,6,109.0
153,2,14,108.0
154,4,8,134.0
154,4,10,1.92
154,4,1,636.0
154,4,2,0.0
154,4,9,0.0
154,4,6,0.0
154,4,14,3.0
154,5,8,39.0
154,5,10,1.06
154,5,1,12.0
154,5,2,0.0
154,5,9,0.0
154,5,6,29.0
154,5,14,1.0
154,1,8,367.0
154,1,11,47.0
154,1,10,142.54
154,1,1,875.0
154,1,2,29.0
154,1,9,29.0
154,1,6,58.0
154,1,14,197.0
154,3,8,85.0
154,3,11,122.0
154,3,10,111.66
154,3,1,703.0
154,3,2,45.0
154,3,9,46.0
154,3,6,3.0
154,3,14,277.0
154,6,8,730.0
154,6,11,230.0
154,6,10,317.0
154,6,1,3932.0
154,6,2,85.0
154,6,9,129.0
154,6,6,168.0
154,6,14,599.0
154,2,8,105.0
154,2,11,61.0
154,2,10,60.25
154,2,1,1706.0
154,2,2,11.0
154,2,9,54.0
154,2,6,78.0
154,2,14,122.0
155,4,8,108.0
155,4,10,2.16
155,4,1,641.0
155,4,2,0.0
155,4,9,0.0
155,4,6,0.0
155,4,14,3.0
155,5,8,37.0
155,5,10,1.31
155,5,1,13.0
155,5,2,0.0
155,5,9,0.0
155,5,6,28.0
155,5,14,1.0
155,1,8,378.0
155,1,11,51.0
155,1,10,144.33
155,1,1,863.0
155,1,2,30.0
155,1,9,29.0
155,1,6,48.0
155,1,14,202.0
155,3,8,54.0
155,3,11,136.0
155,3,10,93.11
155,3,1,656.0
155,3,2,58.0
155,3,9,46.0
155,3,6,6.0
155,3,14,275.0
155,6,8,670.0
155,6,11,269.0
155,6,10,296.0
155,6,1,3743.0
155,6,2,99.0
155,6,9,129.0
155,6,6,153.0
155,6,14,622.0
155,2,8,94.0
155,2,11,83.0
155,2,10,54.65
155,2,1,1569.0
155,2,2,11.0
155,2,9,54.0
155,2,6,72.0
155,2,14,140.0
156,4,8,121.0
156,4,10,1.73
156,4,1,645.0
156,4,2,0.0
156,4,9,0.0
156,4,6,0.0
156,4,14,3.0
156,5,8,34.0
156,5,10,1.29
156,5,1,15.0
156,5,2,0.0
156,5,9,0.0
156,5,6,29.0
156,5,14,1.0
156,1,8,361.0
156,1,11,30.0
156,1,10,141.54
156,1,1,833.0
156,1,2,30.0
156,1,9,29.0
156,1,6,50.0
156,1,14,179.0
156,3,8,53.0
156,3,11,228.0
156,3,10,62.38
156,3,1,636.0
156,3,2,57.0
156,3,9,46.0
156,3,6,6.0
156,3,14,336.0
156,6,8,655.0
156,6,11,364.0
156,6,10,263.0
156,6,1,3656.0
156,6,2,100.0
156,6,9,129.0
156,6,6,176.0
156,6,14,683.0
156,2,8,87.0
156,2,11,106.0
156,2,10,55.76
156,2,1,1528.0
156,2,2,13.0
156,2,9,54.0
156,2,6,92.0
156,2,14,164.0
157,4,8,122.0
157,4,10,1.92
157,4,1,664.0
157,4,2,0.0
157,4,9,0.0
157,4,6,0.0
157,4,14,3.0
157,5,8,34.0
157,5,10,1.29
157,5,1,17.0
157,5,2,0.0
157,5,9,0.0
157,5,6,29.0
157,5,14,1.0
157,1,8,348.0
157,1,11,10.0
157,1,10,136.89
157,1,1,845.0
157,1,2,30.0
157,1,9,29.0
157,1,6,52.0
157,1,14,154.0
157,3,8,61.0
157,3,11,198.0
157,3,10,54.99
157,3,1,671.0
157,3,2,58.0
157,3,9,49.0
157,3,6,6.0
157,3,14,299.0
157,6,8,641.0
157,6,11,297.0
157,6,10,253.0
157,6,1,3726.0
157,6,2,103.0
157,6,9,132.0
157,6,6,182.0
157,6,14,606.0
157,2,8,76.0
157,2,11,88.0
157,2,10,58.39
157,2,1,1529.0
157,2,2,15.0
157,2,9,54.0
157,2,6,96.0
157,2,14,149.0
158,4,8,119.0
158,4,10,5.18
158,4,1,680.0
158,4,2,0.0
158,4,9,0.0
158,4,6,0.0
158,4,14,7.0
158,5,8,34.0
158,5,10,1.14
158,5,1,14.0
158,5,2,0.0
158,5,9,0.0
158,5,6,28.0
158,5,14,1.0
158,1,8,333.0
158,1,11,13.0
158,1,10,131.87
158,1,1,838.0
158,1,2,30.0
158,1,9,29.0
158,1,6,48.0
158,1,14,152.0
158,3,8,58.0
158,3,11,195.0
158,3,10,105.17
158,3,1,641.0
158,3,2,56.0
158,3,9,51.0
158,3,6,6.0
158,3,14,345.0
158,6,8,650.0
158,6,11,309.0
158,6,10,297.0
158,6,1,3662.0
158,6,2,100.0
158,6,9,134.0
158,6,6,160.0
158,6,14,660.0
158,2,8,107.0
158,2,11,100.0
158,2,10,53.47
158,2,1,1488.0
158,2,2,14.0
158,2,9,53.0
158,2,6,78.0
158,2,14,155.0
159,4,8,114.0
159,4,10,5.65
159,4,1,646.0
159,4,2,0.0
159,4,9,0.0
159,4,6,0.0
159,4,14,7.0
159,5,8,33.0
159,5,10,1.11
159,5,1,14.0
159,5,2,0.0
159,5,9,0.0
159,5,6,28.0
159,5,14,1.0
159,1,8,325.0
159,1,11,10.0
159,1,10,133.85
159,1,1,812.0
159,1,2,29.0
159,1,9,29.0
159,1,6,27.0
159,1,14,150.0
159,3,8,52.0
159,3,11,225.0
159,3,10,98.96
159,3,1,609.0
159,3,2,45.0
159,3,9,65.0
159,3,6,6.0
159,3,14,360.0
159,6,8,565.0
159,6,11,425.0
159,6,10,284.0
159,6,1,3477.0
159,6,2,87.0
159,6,9,148.0
159,6,6,114.0
159,6,14,756.0
159,2,8,42.0
159,2,11,190.0
159,2,10,44.76
159,2,1,1396.0
159,2,2,13.0
159,2,9,54.0
159,2,6,52.0
159,2,14,237.0
160,4,8,125.0
160,4,10,1.47
160,4,1,643.0
160,4,2,0.0
160,4,9,0.0
160,4,6,0.0
160,4,14,3.0
160,5,8,33.0
160,5,10,0.92
160,5,1,14.0
160,5,2,0.0
160,5,9,0.0
160,5,6,28.0
160,5,14,1.0
160,1,8,320.0
160,1,11,4.0
160,1,10,130.3
160,1,1,762.0
160,1,2,24.0
160,1,9,30.0
160,1,6,22.0
160,1,14,141.0
160,3,8,56.0
160,3,11,230.0
160,3,10,94.8
160,3,1,600.0
160,3,2,44.0
160,3,9,75.0
160,3,6,6.0
160,3,14,357.0
160,6,8,567.0
160,6,11,441.0
160,6,10,269.0
160,6,1,3391.0
160,6,2,81.0
160,6,9,159.0
160,6,6,100.0
160,6,14,752.0
160,2,8,34.0
160,2,11,207.0
160,2,10,41.68
160,2,1,1372.0
160,2,2,13.0
160,2,9,54.0
160,2,6,43.0
160,2,14,250.0
161,4,8,128.0
161,4,10,2.19
161,4,1,632.0
161,4,2,0.0
161,4,9,0.0
161,4,6,0.0
161,4,14,4.0
161,5,8,35.0
161,5,10,1.02
161,5,1,13.0
161,5,2,0.0
161,5,9,0.0
161,5,6,27.0
161,5,14,1.0
161,1,8,321.0
161,1,11,8.0
161,1,10,128.29
161,1,1,703.0
161,1,2,24.0
161,1,9,29.0
161,1,6,21.0
161,1,14,143.0
161,3,8,54.0
161,3,11,245.0
161,3,10,103.98
161,3,1,600.0
161,3,2,44.0
161,3,9,76.0
161,3,6,6.0
161,3,14,377.0
161,6,8,571.0
161,6,11,465.0
161,6,10,277.0
161,6,1,3316.0
161,6,2,82.0
161,6,9,159.0
161,6,6,81.0
161,6,14,782.0
161,2,8,32.0
161,2,11,212.0
161,2,10,41.94
161,2,1,1367.0
161,2,2,14.0
161,2,9,54.0
161,2,6,27.0
161,2,14,257.0
162,4,8,122.0
162,4,10,2.6
162,4,1,621.0
162,4,2,0.0
162,4,9,0.0
162,4,6,0.0
162,4,14,4.0
162,5,8,32.0
162,5,10,0.98
162,5,1,12.0
162,5,2,0.0
162,5,9,0.0
162,5,6,28.0
162,5,14,1.0
162,1,8,322.0
162,1,11,21.0
162,1,10,126.87
162,1,1,659.0
162,1,2,25.0
162,1,9,30.0
162,1,6,19.0
162,1,14,155.0
162,3,8,47.0
162,3,11,249.0
162,3,10,98.49
162,3,1,551.0
162,3,2,42.0
162,3,9,76.0
162,3,6,6.0
162,3,14,375.0
162,6,8,551.0
162,6,11,501.0
162,6,10,276.0
162,6,1,3138.0
162,6,2,81.0
162,6,9,159.0
162,6,6,80.0
162,6,14,817.0
162,2,8,27.0
162,2,11,231.0
162,2,10,47.47
162,2,1,1295.0
162,2,2,13.0
162,2,9,54.0
162,2,6,27.0
162,2,14,282.0
163,4,8,120.0
163,4,10,2.58
163,4,1,669.0
163,4,2,0.0
163,4,9,0.0
163,4,6,0.0
163,4,14,4.0
163,5,8,31.0
163,5,10,1.01
163,5,1,14.0
163,5,2,0.0
163,5,9,0.0
163,5,6,28.0
163,5,14,1.0
163,1,8,321.0
163,1,11,30.0
163,1,10,129.49
163,1,1,710.0
163,1,2,27.0
163,1,9,30.0
163,1,6,19.0
163,1,14,167.0
163,3,8,66.0
163,3,11,224.0
163,3,10,97.96
163,3,1,580.0
163,3,2,42.0
163,3,9,76.0
163,3,6,6.0
163,3,14,349.0
163,6,8,570.0
163,6,11,468.0
163,6,10,285.0
163,6,1,3384.0
163,6,2,83.0
163,6,9,159.0
163,6,6,86.0
163,6,14,791.0
163,2,8,32.0
163,2,11,214.0
163,2,10,53.75
163,2,1,1411.0
163,2,2,14.0
163,2,9,54.0
163,2,6,32.0
163,2,14,269.0
164,4,8,123.0
164,4,10,1.79
164,4,1,695.0
164,4,2,0.0
164,4,9,0.0
164,4,6,0.0
164,4,14,3.0
164,5,8,31.0
164,5,10,1.15
164,5,1,15.0
164,5,2,0.0
164,5,9,0.0
164,5,6,27.0
164,5,14,1.0
164,1,8,339.0
164,1,11,34.0
164,1,10,130.16
164,1,1,737.0
164,1,2,30.0
164,1,9,29.0
164,1,6,18.0
164,1,14,171.0
164,3,8,73.0
164,3,11,190.0
164,3,10,113.17
164,3,1,621.0
164,3,2,40.0
164,3,9,76.0
164,3,6,7.0
164,3,14,333.0
164,6,8,600.0
164,6,11,407.0
164,6,10,301.0
164,6,1,3539.0
164,6,2,84.0
164,6,9,159.0
164,6,6,85.0
164,6,14,747.0
164,2,8,34.0
164,2,11,183.0
164,2,10,54.43
164,2,1,1470.0
164,2,2,14.0
164,2,9,53.0
164,2,6,33.0
164,2,14,239.0
165,4,8,115.0
165,4,10,1.97
165,4,1,689.0
165,4,2,0.0
165,4,9,0.0
165,4,6,0.0
165,4,14,3.0
165,5,8,33.0
165,5,10,0.93
165,5,1,16.0
165,5,2,0.0
165,5,9,0.0
165,5,6,27.0
165,5,14,1.0
165,1,8,341.0
165,1,11,32.0
165,1,10,125.61
165,1,1,792.0
165,1,2,30.0
165,1,9,24.0
165,1,6,19.0
165,1,14,165.0
165,3,8,76.0
165,3,11,184.0
165,3,10,115.42
165,3,1,640.0
165,3,2,40.0
165,3,9,76.0
165,3,6,6.0
165,3,14,339.0
165,6,8,607.0
165,6,11,350.0
165,6,10,292.0
165,6,1,3674.0
165,6,2,82.0
165,6,9,153.0
165,6,6,89.0
165,6,14,691.0
165,2,8,42.0
165,2,11,134.0
165,2,10,47.96
165,2,1,1536.0
165,2,2,12.0
165,2,9,54.0
165,2,6,37.0
165,2,14,184.0
166,4,8,113.0
166,4,10,4.38
166,4,1,681.0
166,4,2,0.0
166,4,9,0.0
166,4,6,0.0
166,4,14,6.0
166,5,8,31.0
166,5,10,1.19
166,5,1,18.0
166,5,2,0.0
166,5,9,0.0
166,5,6,28.0
166,5,14,1.0
166,1,8,351.0
166,1,11,16.0
166,1,10,105.91
166,1,1,858.0
166,1,2,32.0
166,1,9,24.0
166,1,6,19.0
166,1,14,129.0
166,3,8,69.0
166,3,11,192.0
166,3,10,105.31
166,3,1,685.0
166,3,2,41.0
166,3,9,76.0
166,3,6,6.0
166,3,14,325.0
166,6,8,609.0
166,6,11,287.0
166,6,10,258.0
166,6,1,3781.0
166,6,2,86.0
166,6,9,153.0
166,6,6,99.0
166,6,14,585.0
166,2,8,45.0
