DateID,StateID,MaximumDemand,Shortage,EnergyMet,DrawalSchedule,OverUnderDrawal,MaxOverDrawal,EnergyShortage
40,26,6346.0,0.0,125.9,115.3,-1.4,220.0,1.58
40,27,3556.0,0.0,77.0,-49.4,-0.4,273.0,0.0
40,28,1729.0,107.0,35.5,30.2,-3.2,191.0,1.64
40,29,6196.0,0.0,121.2,46.7,-2.6,366.0,0.0
40,30,11105.0,0.0,229.2,93.2,-3.1,303.0,0.0
40,31,96.0,0.0,1.5,1.5,0.0,31.0,0.0
40,32,8.0,0.0,0.1,0.2,-0.1,0.0,0.0
40,33,135.0,0.0,2.2,1.8,0.3,64.0,0.0
40,34,1757.0,0.0,35.8,29.4,-0.1,178.0,0.11
40,35,181.0,0.0,2.4,2.4,0.1,45.0,0.0
40,36,320.0,27.0,5.0,3.4,0.5,132.0,1.51
40,37,116.0,0.0,2.0,1.8,-0.1,12.0,0.0
40,38,151.0,0.0,2.4,2.5,-0.1,14.0,0.0
40,39,295.0,0.0,6.4,7.0,1.0,98.0,0.0
41,1,8856.0,0.0,179.2,67.4,0.2,152.0,0.0
41,2,8612.0,0.0,178.3,124.3,0.6,255.0,0.0
41,3,14784.0,0.0,294.7,98.4,-1.0,228.0,0.0
41,4,4808.0,0.0,99.8,92.0,-1.8,57.0,0.0
41,5,22163.0,0.0,431.1,173.1,-3.1,218.0,0.0
41,6,2094.0,0.0,44.2,28.5,0.7,198.0,0.15
41,7,1584.0,0.0,30.2,12.7,0.4,91.0,0.0
41,8,2769.0,0.0,55.9,39.5,-3.6,0.0,1.16
41,9,239.0,0.0,4.9,5.0,-0.1,9.0,0.0
41,10,174.0,0.0,3.8,3.3,0.6,41.0,0.0
41,11,4722.0,0.0,106.6,43.9,-1.9,172.0,0.0
41,12,20512.0,0.0,447.0,192.1,-1.2,572.0,0.0
41,13,11438.0,0.0,250.7,137.6,-2.1,365.0,0.0
41,14,26948.0,0.0,587.2,215.0,-0.9,573.0,0.0
41,15,745.0,0.0,15.9,15.6,0.0,57.0,0.0
41,16,1229.0,0.0,28.8,29.4,-0.6,51.0,0.0
41,17,785.0,0.0,16.8,10.5,0.0,249.0,0.0
41,18,518.0,0.0,12.4,12.5,-0.1,9.0,0.0
41,20,10496.0,0.0,219.6,73.6,1.4,1005.0,0.0
41,21,8974.0,0.0,186.7,51.8,0.0,672.0,0.0
41,22,11374.0,0.0,218.4,80.8,-1.4,927.0,0.0
41,23,4253.0,0.0,92.7,67.5,-0.4,117.0,0.0
41,24,16154.0,0.0,344.0,178.7,-3.6,332.0,0.0
41,25,470.0,0.0,10.1,10.0,-0.6,52.0,0.0
41,26,6416.0,123.0,129.3,119.0,-2.2,316.0,1.32
41,27,3608.0,0.0,77.9,-50.1,0.0,280.0,0.0
41,28,1697.0,0.0,35.6,31.1,-3.6,154.0,1.82
41,29,6123.0,0.0,123.2,44.6,-2.1,272.0,0.0
41,30,10963.0,0.0,225.3,89.1,-2.5,225.0,0.0
41,31,95.0,0.0,1.5,1.1,0.3,65.0,0.0
41,32,7.0,0.0,0.2,0.2,0.0,0.0,0.0
41,33,142.0,0.0,2.5,1.9,0.4,27.0,0.0
41,34,1992.0,0.0,36.2,29.7,0.6,208.0,0.28
41,35,182.0,0.0,2.5,2.4,0.1,32.0,0.0
41,36,297.0,25.0,4.8,3.5,0.1,66.0,1.29
41,37,116.0,0.0,1.9,1.8,-0.2,10.0,0.0
41,38,146.0,0.0,2.5,2.5,0.0,17.0,0.0
41,39,333.0,0.0,6.2,6.7,0.7,91.0,0.0
42,1,9151.0,0.0,186.3,72.1,-1.2,132.0,0.0
42,2,8827.0,0.0,184.5,142.5,-0.9,179.0,0.19
42,3,14969.0,0.0,301.2,106.0,-2.2,349.0,0.0
42,4,5145.0,0.0,103.9,98.0,-3.6,121.0,0.0
42,5,23348.0,0.0,459.2,183.7,-1.3,528.0,0.0
42,6,2155.0,0.0,45.8,30.3,0.2,123.0,0.17
42,7,1561.0,0.0,30.5,10.9,-0.3,117.0,0.0
42,8,2815.0,0.0,57.8,40.3,-3.3,0.0,1.03
42,9,252.0,0.0,5.1,5.2,-0.1,21.0,0.0
42,10,172.0,0.0,3.8,3.3,0.5,34.0,0.0
42,11,4692.0,0.0,106.5,42.2,-1.3,571.0,0.0
42,12,20524.0,0.0,440.3,171.8,-3.3,619.0,0.0
42,13,11588.0,0.0,258.4,147.8,-2.5,319.0,0.0
42,14,26495.0,0.0,588.0,213.1,-2.6,547.0,0.0
42,15,749.0,0.0,16.1,15.9,-0.1,49.0,0.0
42,16,1244.0,0.0,29.0,29.6,-0.6,54.0,0.0
42,17,745.0,0.0,16.0,8.8,0.3,250.0,0.0
42,18,517.0,0.0,12.4,12.4,0.0,516.0,0.0
42,20,10722.0,0.0,224.5,69.5,-1.0,595.0,0.0
42,21,8850.0,0.0,185.9,52.3,-0.9,582.0,0.0
42,22,11289.0,0.0,220.3,69.3,-2.6,422.0,0.0
42,23,4568.0,0.0,93.0,67.8,0.1,261.0,0.0
42,24,16310.0,0.0,351.3,177.8,-2.7,527.0,0.0
42,25,460.0,0.0,10.3,10.0,-0.4,39.0,0.0
42,26,6622.0,172.0,132.7,122.8,-2.4,257.0,1.1
42,27,3723.0,0.0,78.2,-49.5,0.7,295.0,0.0
42,28,1771.0,0.0,36.2,29.8,-1.9,190.0,2.26
42,29,6305.0,0.0,122.6,46.4,-1.7,379.0,0.0
42,30,10618.0,0.0,222.7,88.4,-3.3,101.0,0.0
42,31,95.0,0.0,1.5,1.2,0.3,55.0,0.0
42,32,9.0,0.0,0.2,0.2,0.0,0.0,0.0
42,33,150.0,0.0,2.3,1.8,0.4,37.0,0.0
42,34,1988.0,0.0,36.4,30.1,0.3,191.0,0.36
42,35,181.0,0.0,2.5,2.5,0.1,39.0,0.0
42,36,322.0,27.0,4.9,3.5,-0.1,62.0,1.49
42,37,108.0,0.0,1.8,1.8,-0.4,6.0,0.0
42,38,143.0,0.0,2.5,2.5,0.0,20.0,0.0
42,39,330.0,0.0,6.3,6.4,0.5,87.0,0.0
43,1,9438.0,0.0,191.3,82.4,-1.3,81.0,0.0
43,2,8905.0,0.0,187.5,149.9,-0.8,139.0,0.0
43,3,15062.0,0.0,299.0,100.1,-2.0,325.0,0.65
43,4,5197.0,0.0,104.4,98.5,-2.6,28.0,0.0
43,5,23808.0,0.0,479.6,195.9,-1.1,415.0,0.56
43,6,2188.0,0.0,46.8,29.3,-0.1,142.0,0.07
43,7,1540.0,0.0,29.0,7.9,-0.3,77.0,0.0
43,8,2801.0,0.0,56.8,40.3,-1.7,103.0,0.05
43,9,248.0,0.0,5.1,5.0,0.1,38.0,0.0
43,10,178.0,0.0,3.8,3.2,0.5,40.0,0.0
43,11,4705.0,0.0,105.7,41.4,-1.4,517.0,0.0
43,12,20739.0,0.0,441.6,180.5,0.0,710.0,0.0
43,13,11871.0,0.0,263.7,145.4,-3.5,360.0,0.0
43,14,26270.0,0.0,585.7,210.5,4.5,918.0,0.0
43,15,734.0,0.0,15.9,15.8,-0.2,50.0,0.0
43,16,1246.0,0.0,28.8,29.3,-0.5,53.0,0.0
43,17,737.0,0.0,16.7,9.6,0.4,290.0,0.0
43,18,521.0,0.0,12.4,12.5,-0.1,15.0,0.0
43,20,11081.0,0.0,224.0,48.9,-2.2,528.0,0.0
43,21,8834.0,0.0,184.4,50.4,0.3,393.0,0.0
43,22,11280.0,0.0,219.4,55.5,-2.7,408.0,0.0
43,23,4539.0,0.0,93.3,68.4,-0.6,199.0,0.0
43,24,16704.0,0.0,361.1,175.1,-2.1,523.0,0.0
43,25,472.0,0.0,10.7,10.3,-0.3,33.0,0.0
43,26,6592.0,0.0,137.5,126.9,-2.5,204.0,0.09
43,27,3699.0,0.0,80.1,-47.8,0.8,358.0,0.0
43,28,1764.0,0.0,37.7,31.0,-2.5,268.0,1.4
43,29,6494.0,0.0,121.0,52.6,-4.1,245.0,0.0
43,30,10370.0,0.0,216.4,86.2,-3.5,148.0,0.0
43,31,94.0,0.0,1.4,1.2,0.2,55.0,0.0
43,32,0.0,0.0,0.3,0.2,0.1,4.0,0.0
43,33,166.0,0.0,2.5,2.0,0.4,45.0,0.0
43,34,2019.0,0.0,37.7,30.9,0.8,126.0,0.06
43,35,168.0,0.0,2.4,2.5,-0.1,13.0,0.0
43,36,333.0,28.0,5.2,3.8,0.1,69.0,1.42
43,37,116.0,0.0,1.8,1.9,-0.3,8.0,0.0
43,38,152.0,0.0,2.6,2.6,-0.1,25.0,0.0
43,39,322.0,0.0,5.9,6.9,0.7,67.0,0.0
44,1,9474.0,0.0,193.2,80.9,-0.4,183.0,0.0
44,2,8671.0,0.0,181.5,131.7,-2.1,254.0,0.0
44,3,13940.0,0.0,272.7,45.2,-10.0,764.0,0.91
44,4,5661.0,0.0,115.4,101.0,-1.0,247.0,0.0
44,5,24020.0,0.0,476.4,212.7,0.3,1135.0,0.26
44,6,2172.0,0.0,46.9,30.4,-0.3,105.0,0.0
44,7,1532.0,0.0,29.5,9.3,0.2,70.0,0.0
44,8,2893.0,0.0,55.7,36.4,-2.9,122.0,0.0
44,9,282.0,0.0,5.6,5.6,0.0,27.0,0.0
44,10,173.0,0.0,3.8,3.3,0.6,46.0,0.0
44,11,4842.0,0.0,107.5,43.7,-1.3,490.0,0.0
44,12,21015.0,0.0,445.7,172.0,-4.7,520.0,0.0
44,13,11761.0,0.0,255.7,135.9,-4.2,373.0,0.0
44,14,27301.0,0.0,591.3,208.6,0.1,860.0,0.0
44,15,738.0,0.0,15.8,15.6,-0.2,88.0,0.0
44,16,1234.0,0.0,28.3,28.6,-0.3,20.0,0.0
44,17,791.0,0.0,17.6,10.6,0.1,236.0,0.0
44,18,520.0,0.0,12.4,12.5,-0.1,7.0,0.0
44,20,11506.0,0.0,237.5,75.0,2.6,1172.0,0.0
44,21,9196.0,0.0,190.4,55.8,2.9,1176.0,0.0
44,22,12681.0,0.0,245.9,64.4,2.1,825.0,0.0
44,23,4768.0,0.0,96.5,69.4,0.6,301.0,0.0
44,24,17382.0,0.0,372.9,193.8,-1.0,1903.0,0.0
44,25,487.0,0.0,10.8,10.3,-0.2,72.0,0.0
44,26,6252.0,0.0,108.4,98.1,-2.1,321.0,1.09
44,27,3750.0,0.0,75.1,-46.8,0.7,311.0,0.0
44,28,1723.0,0.0,34.4,29.2,-2.5,195.0,0.3
44,29,6895.0,0.0,136.0,63.9,-1.9,412.0,0.0
44,30,9736.0,0.0,182.2,58.1,-6.3,397.0,0.0
44,31,91.0,0.0,1.4,1.4,0.0,50.0,0.0
44,32,19.0,0.0,0.0,0.2,-0.2,0.0,0.0
44,33,155.0,0.0,2.5,2.1,0.3,37.0,0.0
44,34,1779.0,0.0,31.3,26.2,-0.1,109.0,0.0
44,35,174.0,0.0,2.1,2.2,0.0,45.0,0.0
44,36,327.0,13.0,4.9,3.9,0.0,45.0,1.18
44,37,106.0,0.0,1.6,1.7,-0.4,5.0,0.0
44,38,148.0,0.0,2.3,2.2,-0.1,16.0,0.0
44,39,302.0,0.0,4.8,5.1,0.4,56.0,0.0
45,1,9824.0,0.0,198.0,81.9,-0.9,98.0,0.0
45,2,9043.0,875.0,182.2,123.1,-3.0,188.0,2.68
45,3,14278.0,0.0,276.9,52.5,-1.7,476.0,3.82
45,4,5691.0,0.0,117.7,105.2,-0.3,228.0,0.0
45,5,23954.0,120.0,479.0,209.4,-1.3,359.0,3.45
45,6,2242.0,0.0,48.4,30.1,-0.1,84.0,0.02
45,7,1531.0,0.0,31.1,10.5,0.1,119.0,0.0
45,8,2798.0,0.0,55.4,37.9,0.0,166.0,0.69
45,9,297.0,0.0,5.8,5.6,0.2,32.0,0.0
45,10,177.0,0.0,3.8,3.3,0.6,36.0,0.0
45,11,4808.0,0.0,108.6,44.7,-1.4,237.0,0.0
45,12,20697.0,0.0,444.4,174.4,-3.0,566.0,0.0
45,13,11922.0,0.0,262.4,141.5,-3.0,306.0,0.0
45,14,26818.0,0.0,591.1,207.9,-1.8,851.0,0.32
45,15,743.0,0.0,15.5,15.7,-0.6,52.0,0.0
45,16,1231.0,0.0,28.5,29.0,-0.5,64.0,0.0
45,17,843.0,0.0,17.8,10.7,0.0,216.0,0.0
45,18,519.0,0.0,12.4,12.5,-0.1,6.0,0.0
45,20,11939.0,0.0,245.1,92.9,3.4,792.0,1.52
45,21,9521.0,0.0,195.9,66.3,0.9,644.0,0.0
45,22,13477.0,0.0,263.6,83.7,3.6,1053.0,0.82
45,23,4862.0,0.0,98.0,68.9,0.1,193.0,0.0
45,24,17618.0,0.0,384.9,222.3,5.2,1170.0,0.0
45,25,488.0,0.0,11.1,10.4,0.0,68.0,0.0
45,26,6341.0,0.0,130.3,120.3,-2.5,156.0,0.1
45,27,3657.0,0.0,77.5,-45.3,0.6,332.0,0.0
45,28,1839.0,0.0,33.8,29.1,-3.8,181.0,0.58
45,29,6591.0,0.0,118.5,52.6,-3.9,395.0,0.0
45,30,9528.0,0.0,185.1,52.1,-3.1,405.0,0.0
45,31,77.0,0.0,1.0,1.1,-0.1,31.0,0.0
45,32,12.0,0.0,0.1,0.2,-0.1,0.0,0.0
45,33,151.0,0.0,2.6,2.3,0.2,43.0,0.0
45,34,1457.0,0.0,27.0,22.7,-0.9,55.0,0.0
45,35,167.0,0.0,2.2,2.2,0.0,26.0,0.0
45,36,329.0,17.0,4.4,3.2,-0.1,89.0,1.22
45,37,111.0,0.0,1.6,1.7,-0.3,16.0,0.0
45,38,146.0,0.0,2.4,2.2,-0.1,25.0,0.0
45,39,288.0,0.0,5.2,5.5,0.4,63.0,0.0
46,1,10133.0,0.0,202.8,77.0,-0.7,177.0,0.0
46,2,8905.0,0.0,198.3,130.5,0.1,261.0,2.64
46,3,15537.0,0.0,310.4,72.0,-3.9,369.0,1.95
46,4,5867.0,0.0,118.6,107.9,-1.9,163.0,0.0
46,5,23175.0,120.0,492.5,204.5,-3.3,240.0,2.03
46,6,2322.0,0.0,48.2,29.1,0.4,227.0,0.37
46,7,1530.0,0.0,31.4,8.7,0.3,171.0,0.0
46,8,2719.0,0.0,54.4,38.4,-0.3,240.0,0.88
46,9,318.0,0.0,6.0,6.0,0.1,53.0,0.0
46,10,175.0,0.0,3.9,3.1,0.7,53.0,0.0
46,11,4860.0,0.0,109.0,45.6,-1.6,187.0,0.0
46,12,20479.0,0.0,439.4,180.3,-1.6,788.0,0.0
46,13,12004.0,0.0,261.4,138.3,-3.7,321.0,0.0
46,14,27404.0,0.0,594.6,203.3,-0.3,806.0,0.74
46,15,700.0,0.0,14.5,14.8,-0.7,71.0,0.84
46,16,1207.0,0.0,26.4,27.0,-0.6,64.0,0.0
46,17,858.0,0.0,19.3,9.8,-0.1,260.0,0.0
46,18,519.0,0.0,12.4,12.5,-0.1,4.0,0.0
46,20,12482.0,151.0,249.0,106.6,5.8,1255.0,6.25
46,21,9627.0,0.0,198.0,75.3,1.0,513.0,0.0
46,22,14353.0,0.0,274.4,91.7,7.1,1520.0,1.97
46,23,4726.0,0.0,99.4,67.6,0.7,275.0,0.0
46,24,18083.0,0.0,396.7,247.0,3.4,874.0,0.0
46,25,512.0,0.0,11.3,10.4,0.2,59.0,0.0
46,26,6214.0,0.0,121.9,112.7,-3.2,481.0,1.64
46,27,3626.0,0.0,77.7,-52.2,0.6,342.0,0.0
46,28,1699.0,101.0,34.5,27.6,-1.8,315.0,4.62
46,29,6474.0,0.0,120.6,48.7,-3.1,520.0,0.0
46,30,10359.0,0.0,205.1,70.2,-2.0,351.0,0.0
46,31,92.0,0.0,1.5,1.0,0.5,61.0,0.0
46,32,11.0,0.0,0.1,0.2,-0.1,0.0,0.0
46,33,161.0,0.0,2.7,2.4,0.2,46.0,0.0
46,34,1701.0,0.0,26.6,20.4,0.3,147.0,0.13
46,35,167.0,0.0,2.2,2.3,-0.1,38.0,0.0
46,36,302.0,55.0,4.6,3.0,-0.3,45.0,1.17
46,37,100.0,0.0,1.5,1.6,-0.4,4.0,0.0
46,38,146.0,0.0,2.3,2.4,-0.1,11.0,0.0
46,39,235.0,0.0,4.2,4.1,-0.1,39.0,0.0
47,1,8183.0,0.0,144.4,47.0,-4.3,360.0,0.0
47,2,8744.0,400.0,153.0,104.2,-5.1,428.0,1.22
47,3,14860.0,0.0,287.3,82.2,0.1,280.0,6.0
47,4,5593.0,0.0,110.8,101.7,-3.9,45.0,0.0
47,5,23671.0,340.0,442.2,184.7,-1.4,649.0,3.18
47,6,2192.0,0.0,37.9,21.5,-3.9,262.0,0.01
47,7,1477.0,0.0,30.5,8.2,0.6,145.0,0.01
47,8,2700.0,285.0,55.8,36.5,-0.5,339.0,0.83
47,9,268.0,0.0,5.0,5.6,-0.6,16.0,0.0
47,10,179.0,0.0,3.9,3.1,0.8,64.0,0.0
47,11,4815.0,0.0,108.8,48.9,-0.3,449.0,0.0
47,12,20737.0,0.0,446.2,191.6,-6.0,860.0,0.0
47,13,12155.0,0.0,265.4,144.4,-3.0,1309.0,0.0
47,14,27626.0,0.0,596.7,212.2,-1.0,1152.0,1.01
47,15,755.0,0.0,16.2,15.3,0.5,89.0,0.0
47,16,1209.0,0.0,28.1,28.1,0.0,80.0,0.0
47,17,830.0,0.0,19.0,9.8,-0.2,259.0,0.0
47,18,519.0,0.0,12.4,12.4,0.0,9.0,0.0
47,20,12653.0,0.0,251.0,103.5,3.0,1057.0,0.0
47,21,9790.0,0.0,200.8,76.2,1.9,720.0,0.0
47,22,14690.0,0.0,283.5,99.0,5.8,1381.0,0.5
47,23,4692.0,0.0,98.2,68.3,0.5,283.0,0.0
47,24,18658.0,0.0,397.1,246.8,-1.1,788.0,0.0
47,25,508.0,0.0,11.6,10.4,0.5,75.0,0.0
47,26,5883.0,386.0,107.7,98.2,-3.3,365.0,5.44
47,27,3628.0,0.0,76.3,-38.8,1.7,409.0,0.0
47,28,1760.0,0.0,34.5,29.4,-3.6,185.0,1.83
47,29,6588.0,0.0,132.8,58.9,-2.1,479.0,0.0
47,30,9321.0,0.0,178.9,48.6,-3.8,405.0,0.0
47,31,96.0,0.0,1.4,1.3,0.2,49.0,0.0
47,32,11.0,0.0,0.1,0.2,-0.1,0.0,0.0
47,33,162.0,0.0,2.7,2.8,-0.1,41.0,0.0
47,34,1746.0,0.0,30.0,23.4,0.6,143.0,0.38
47,35,175.0,0.0,2.3,2.3,-0.1,45.0,0.0
47,36,301.0,21.0,4.8,3.2,-0.1,71.0,1.43
47,37,114.0,0.0,1.7,1.7,-0.2,11.0,0.0
47,38,142.0,0.0,2.4,2.4,-0.1,12.0,0.0
47,39,244.0,0.0,3.6,3.9,-0.4,33.0,0.0
48,1,8622.0,0.0,187.4,67.2,-0.3,174.0,0.0
48,2,8900.0,438.0,188.1,131.5,-0.8,211.0,1.71
48,3,15171.0,0.0,307.8,100.7,-3.0,287.0,2.81
48,4,5458.0,0.0,111.9,102.7,-3.5,82.0,0.0
48,5,24302.0,220.0,486.7,203.4,-0.6,417.0,3.89
48,6,2226.0,0.0,47.9,27.2,1.2,152.0,0.13
48,7,1633.0,0.0,32.3,10.6,0.5,111.0,0.0
48,8,2784.0,0.0,57.6,36.6,0.2,265.0,0.01
48,9,271.0,0.0,5.6,5.8,-0.2,15.0,0.0
48,10,179.0,0.0,3.8,3.2,0.7,54.0,0.0
48,11,4747.0,0.0,106.0,51.2,-2.3,268.0,0.0
48,12,20825.0,0.0,443.6,202.6,1.5,826.0,0.0
48,13,12286.0,0.0,271.7,152.2,-3.3,288.0,0.0
48,14,27399.0,0.0,593.5,204.8,-1.9,1027.0,0.49
48,15,741.0,0.0,16.0,15.8,-0.2,77.0,0.0
48,16,1239.0,0.0,28.9,29.1,-0.2,56.0,0.0
48,17,818.0,0.0,18.4,9.6,-0.2,260.0,0.0
48,18,518.0,0.0,12.4,12.4,0.0,8.0,0.0
48,20,12616.0,0.0,247.9,97.6,0.0,785.0,0.0
48,21,9821.0,0.0,204.1,85.7,2.0,713.0,0.0
48,22,15111.0,0.0,286.2,96.7,3.7,1215.0,0.0
48,23,4793.0,0.0,98.2,66.5,0.3,321.0,0.0
48,24,18222.0,0.0,391.3,225.3,-0.2,428.0,0.0
48,25,493.0,0.0,11.0,10.6,0.2,64.0,0.0
48,26,5922.0,0.0,126.0,117.1,-2.6,252.0,1.02
48,27,3500.0,0.0,78.5,-44.2,2.0,471.0,0.0
48,28,1728.0,25.0,35.3,28.9,-2.2,254.0,1.41
48,29,6529.0,0.0,125.6,59.8,-3.2,350.0,0.0
48,30,9454.0,0.0,177.0,54.2,-2.6,407.0,0.0
48,31,96.0,0.0,1.4,1.0,0.4,46.0,0.0
48,32,8.0,0.0,0.2,0.2,0.0,0.0,0.0
48,33,161.0,0.0,2.7,2.9,-0.3,41.0,0.0
48,34,1824.0,0.0,31.9,25.1,0.9,150.0,0.3
48,35,172.0,0.0,2.4,2.3,0.0,23.0,0.0
48,36,305.0,17.0,4.7,3.2,-0.1,53.0,1.13
48,37,116.0,0.0,1.7,1.7,-0.2,18.0,0.0
48,38,146.0,0.0,2.4,2.4,-0.1,11.0,0.0
48,39,287.0,0.0,4.8,4.5,0.2,60.0,0.0
49,1,9186.0,0.0,197.3,72.4,0.2,221.0,0.0
49,2,9556.0,0.0,193.4,138.3,-0.5,119.0,0.0
49,3,15459.0,0.0,318.0,89.2,-3.3,374.0,0.0
49,4,5391.0,0.0,110.9,102.5,-4.3,13.0,0.0
49,5,24774.0,0.0,501.3,218.2,-0.4,362.0,0.97
49,6,2298.0,0.0,48.7,28.9,-0.3,113.0,0.01
49,7,1579.0,0.0,31.7,8.8,-0.2,98.0,0.0
49,8,2760.0,0.0,56.0,35.3,-2.0,220.0,0.18
49,9,284.0,0.0,5.8,5.8,-0.1,33.0,0.0
49,10,171.0,0.0,3.8,3.3,0.5,29.0,0.0
49,11,4724.0,0.0,104.2,44.1,-1.8,291.0,0.0
49,12,21022.0,0.0,447.8,206.5,-1.7,894.0,0.0
49,13,12075.0,0.0,271.2,151.5,-3.3,375.0,0.0
49,14,27254.0,0.0,596.0,214.3,-0.7,858.0,1.0
49,15,747.0,0.0,16.5,15.9,0.2,55.0,0.0
49,16,1230.0,0.0,28.8,29.1,-0.3,32.0,0.0
49,17,829.0,0.0,17.7,9.1,-0.1,279.0,0.0
49,18,520.0,0.0,12.4,12.4,0.0,7.0,0.0
49,20,12113.0,0.0,235.8,83.1,-0.5,586.0,0.0
49,21,9441.0,0.0,195.5,70.4,-1.6,302.0,0.0
49,22,15092.0,0.0,287.5,94.8,0.0,745.0,0.0
49,23,4713.0,0.0,96.9,69.0,0.0,373.0,0.0
49,24,17949.0,0.0,387.7,220.8,-0.5,475.0,0.0
49,25,498.0,0.0,11.1,10.7,-0.4,48.0,0.0
49,26,6514.0,0.0,132.0,119.9,-1.4,220.0,0.17
49,27,3529.0,0.0,78.4,-35.9,2.0,501.0,0.0
49,28,1825.0,115.0,36.6,30.5,-2.2,184.0,1.61
49,29,6196.0,0.0,121.5,58.2,-0.6,491.0,0.0
49,30,9712.0,0.0,191.4,62.3,-1.9,307.0,0.0
49,31,86.0,0.0,1.3,1.3,0.0,54.0,0.0
49,32,8.0,0.0,0.1,0.1,-0.1,2.0,0.0
49,33,138.0,0.0,2.3,2.9,-0.7,9.0,0.0
49,34,1740.0,0.0,31.8,25.6,0.1,156.0,0.0
49,35,177.0,0.0,2.2,2.3,-0.1,13.0,0.0
49,36,314.0,43.0,4.8,3.8,-0.1,71.0,1.32
49,37,113.0,0.0,1.7,1.8,-0.3,15.0,0.0
49,38,158.0,0.0,2.4,2.4,-0.1,14.0,0.0
49,39,300.0,0.0,5.2,5.5,0.2,54.0,0.0
50,1,10336.0,0.0,212.0,93.5,-0.7,290.0,0.0
50,2,9328.0,19.0,184.0,131.7,-1.8,134.0,0.32
50,3,14779.0,0.0,315.0,70.3,-6.0,257.0,0.0
50,4,5948.0,0.0,110.2,103.4,-6.1,60.0,0.0
50,5,24821.0,0.0,501.7,229.9,0.3,496.0,0.0
50,6,2126.0,0.0,46.1,25.9,-0.6,127.0,0.0
50,7,1387.0,0.0,28.7,3.4,0.0,87.0,0.0
50,8,2744.0,88.0,55.8,34.9,-1.1,92.0,0.09
50,9,283.0,0.0,5.5,5.7,-0.2,21.0,0.0
50,10,174.0,0.0,3.8,3.2,0.6,45.0,0.0
50,11,4703.0,0.0,105.3,45.4,-1.9,168.0,0.0
50,12,19303.0,0.0,422.7,199.9,-0.1,559.0,0.0
50,13,11753.0,0.0,255.9,140.8,-3.3,660.0,0.0
50,14,26942.0,508.0,579.3,216.8,-3.1,711.0,0.57
50,15,719.0,0.0,12.5,12.6,-0.5,70.0,0.0
50,16,1220.0,0.0,28.0,28.3,-0.3,20.0,0.0
50,17,768.0,0.0,17.3,10.9,-0.3,268.0,0.0
50,18,519.0,0.0,12.4,12.4,0.0,12.0,0.0
50,20,11303.0,0.0,225.7,76.4,0.8,762.0,0.0
50,21,8670.0,0.0,181.2,53.9,-0.8,466.0,0.0
50,22,12877.0,0.0,243.3,82.8,-2.9,585.0,0.0
50,23,4123.0,0.0,86.9,63.9,-0.5,220.0,0.0
50,24,16147.0,0.0,350.1,192.3,0.7,743.0,0.0
50,25,464.0,0.0,10.5,10.5,-0.7,112.0,0.0
50,26,6372.0,0.0,131.7,122.4,-2.0,182.0,1.24
50,27,3402.0,0.0,73.2,-30.7,-0.5,368.0,0.0
50,28,1821.0,0.0,36.6,31.5,-2.5,183.0,1.48
50,29,6940.0,0.0,119.4,64.4,-1.5,365.0,0.0
50,30,9768.0,0.0,200.4,74.9,-2.1,253.0,0.0
50,31,70.0,0.0,1.1,1.1,-0.1,20.0,0.0
50,32,8.0,0.0,0.1,0.2,-0.1,2.0,0.0
50,33,148.0,0.0,2.4,2.8,-0.5,18.0,0.0
50,34,1506.0,0.0,27.2,21.1,-0.2,125.0,0.0
50,35,173.0,0.0,2.3,2.4,-0.1,29.0,0.0
50,36,264.0,16.0,4.5,3.6,-0.3,51.0,0.97
50,37,104.0,0.0,1.8,1.7,-0.2,12.0,0.0
50,38,140.0,0.0,2.5,2.5,-0.1,20.0,0.0
50,39,257.0,0.0,4.9,5.4,0.2,77.0,0.0
51,1,10359.0,0.0,214.4,99.3,-0.5,133.0,0.0
51,2,9459.0,928.0,203.4,140.2,0.9,220.0,2.94
51,3,15627.0,0.0,327.3,78.4,-3.8,191.0,0.94
51,4,6427.0,0.0,129.9,118.3,-2.4,118.0,0.0
51,5,25910.0,0.0,521.7,230.7,-1.3,409.0,1.59
51,6,2385.0,0.0,49.8,27.1,-0.9,99.0,0.16
51,7,1516.0,0.0,30.8,2.5,0.0,170.0,0.02
51,8,2828.0,0.0,56.7,32.0,-1.2,81.0,0.14
51,9,330.0,0.0,6.5,6.5,0.0,40.0,0.0
51,10,181.0,0.0,3.9,3.2,0.7,56.0,0.0
51,11,4666.0,0.0,106.6,53.9,-0.1,350.0,0.0
51,12,21293.0,0.0,446.3,201.1,-4.0,622.0,0.0
51,13,11856.0,0.0,256.4,142.4,-2.3,518.0,0.0
51,14,27426.0,0.0,590.0,219.2,-1.6,764.0,0.0
51,15,749.0,0.0,15.0,15.8,-1.2,43.0,0.0
51,16,1251.0,0.0,28.6,28.8,-0.2,51.0,0.0
51,17,769.0,0.0,17.0,10.1,0.0,229.0,0.0
51,18,518.0,0.0,12.4,12.4,0.0,9.0,0.0
51,20,11591.0,0.0,233.0,84.7,3.3,1171.0,0.0
51,21,8995.0,0.0,179.1,46.7,-0.5,454.0,0.0
51,22,12774.0,0.0,236.5,63.6,-0.7,1022.0,0.0
51,23,4150.0,0.0,88.6,65.0,-0.1,422.0,0.0
51,24,17228.0,0.0,360.7,229.5,3.0,989.0,0.0
51,25,492.0,0.0,10.8,10.1,0.0,85.0,0.0
