DateID,LineID,Inter_Region,MaxImport,MaxExport,ImportEnergy,ExportEnergy,NetImportEnergy
45,35,WR-NR,0.0,3464.0,,,
45,36,WR-NR,451.0,0.0,,,
45,37,WR-NR,0.0,790.0,,,
45,38,WR-NR,0.0,1618.0,,,
45,39,WR-NR,421.0,909.0,,,
45,40,WR-NR,0.0,721.0,,,
45,41,WR-NR,547.0,0.0,,,
45,42,WR-NR,0.0,929.0,,,
45,43,WR-NR,834.0,563.0,,,
45,44,WR-NR,0.0,2646.0,,,
45,45,WR-NR,214.0,78.0,,,
45,46,WR-NR,519.0,150.0,,,
45,47,WR-NR,963.0,0.0,,,
45,48,WR-NR,425.0,197.0,,,
45,50,WR-NR,0.0,0.0,,,
45,51,WR-NR,0.0,30.0,,,
45,52,WR-NR,70.0,1.0,,,
45,53,WR-NR,52.0,10.0,,,
45,54,WR-NR,0.0,0.0,,,
45,55,WR-NR,0.0,0.0,,,
45,56,WR-SR,304.0,1009.0,,,
45,57,WR-SR,0.0,6021.0,,,
45,58,WR-SR,1075.0,1972.0,,,
45,59,WR-SR,0.0,2520.0,,,
45,61,WR-SR,1361.0,0.0,,,
45,62,WR-SR,0.0,0.0,,,
45,63,WR-SR,0.0,0.0,,,
45,64,WR-SR,0.0,125.0,,,
46,1,ER-NR,0.0,0.0,,,
46,2,ER-NR,0.0,247.0,,,
46,3,ER-NR,162.0,444.0,,,
46,4,ER-NR,0.0,278.0,,,
46,5,ER-NR,0.0,631.0,,,
46,6,ER-NR,0.0,142.0,,,
46,7,ER-NR,0.0,123.0,,,
46,8,ER-NR,122.0,754.0,,,
46,9,ER-NR,0.0,540.0,,,
46,10,ER-NR,0.0,552.0,,,
46,12,ER-NR,0.0,420.0,,,
46,11,ER-NR,104.0,201.0,,,
46,14,ER-NR,0.0,196.0,,,
46,15,ER-NR,0.0,0.0,,,
46,16,ER-NR,25.0,0.0,,,
46,17,ER-NR,0.0,62.0,,,
46,18,ER-NR,0.0,0.0,,,
46,19,ER-WR,793.0,616.0,,,
46,20,ER-WR,742.0,357.0,,,
46,21,ER-WR,0.0,439.0,,,
46,22,ER-WR,24.0,326.0,,,
46,23,ER-WR,193.0,75.0,,,
46,24,ER-WR,0.0,77.0,,,
46,25,ER-WR,155.0,0.0,,,
46,26,ER-SR,0.0,604.0,,,
46,27,ER-SR,0.0,1692.0,,,
46,28,ER-SR,0.0,2941.0,,,
46,29,ER-SR,207.0,0.0,,,
46,30,ER-SR,0.0,0.0,,,
46,31,ER-NER,244.0,0.0,,,
46,32,ER-NER,751.0,0.0,,,
46,33,ER-NER,146.0,0.0,,,
46,34,NER-NR,484.0,0.0,,,
46,35,WR-NR,0.0,3534.0,,,
46,36,WR-NR,451.0,0.0,,,
46,37,WR-NR,0.0,788.0,,,
46,38,WR-NR,0.0,1611.0,,,
46,39,WR-NR,337.0,1015.0,,,
46,40,WR-NR,0.0,724.0,,,
46,41,WR-NR,572.0,0.0,,,
46,42,WR-NR,0.0,938.0,,,
46,43,WR-NR,1301.0,214.0,,,
46,44,WR-NR,0.0,2389.0,,,
46,45,WR-NR,228.0,0.0,,,
46,46,WR-NR,517.0,0.0,,,
46,47,WR-NR,966.0,0.0,,,
46,48,WR-NR,372.0,212.0,,,
46,50,WR-NR,0.0,0.0,,,
46,51,WR-NR,0.0,30.0,,,
46,52,WR-NR,73.0,3.0,,,
46,53,WR-NR,63.0,2.0,,,
46,54,WR-NR,0.0,0.0,,,
46,55,WR-NR,0.0,0.0,,,
46,56,WR-SR,0.0,1009.0,,,
46,57,WR-SR,0.0,6022.0,,,
46,58,WR-SR,913.0,2061.0,,,
46,59,WR-SR,0.0,2534.0,,,
46,61,WR-SR,1233.0,0.0,,,
46,62,WR-SR,0.0,0.0,,,
46,63,WR-SR,0.0,91.0,,,
46,64,WR-SR,1.0,116.0,,,
47,1,ER-NR,0.0,0.0,,,
47,2,ER-NR,0.0,97.0,,,
47,3,ER-NR,472.0,542.0,,,
47,4,ER-NR,96.0,306.0,,,
47,5,ER-NR,0.0,746.0,,,
47,6,ER-NR,0.0,121.0,,,
47,7,ER-NR,15.0,74.0,,,
47,8,ER-NR,31.0,798.0,,,
47,9,ER-NR,44.0,595.0,,,
47,10,ER-NR,104.0,617.0,,,
47,12,ER-NR,19.0,420.0,,,
47,11,ER-NR,238.0,242.0,,,
47,14,ER-NR,0.0,206.0,,,
47,15,ER-NR,0.0,0.0,,,
47,16,ER-NR,25.0,0.0,,,
47,17,ER-NR,0.0,63.0,,,
47,18,ER-NR,0.0,0.0,,,
47,19,ER-WR,2010.0,147.0,,,
47,20,ER-WR,647.0,486.0,,,
47,21,ER-WR,0.0,408.0,,,
47,22,ER-WR,0.0,474.0,,,
47,23,ER-WR,191.0,114.0,,,
47,24,ER-WR,0.0,73.0,,,
47,25,ER-WR,106.0,0.0,,,
47,26,ER-SR,0.0,545.0,,,
47,27,ER-SR,0.0,1690.0,,,
47,28,ER-SR,0.0,3099.0,,,
47,29,ER-SR,209.0,414.0,,,
47,30,ER-SR,0.0,0.0,,,
47,31,ER-NER,164.0,0.0,,,
47,32,ER-NER,541.0,0.0,,,
47,33,ER-NER,102.0,0.0,,,
47,34,NER-NR,482.0,0.0,,,
47,35,WR-NR,5.0,3579.0,,,
47,36,WR-NR,451.0,0.0,,,
47,37,WR-NR,0.0,788.0,,,
47,38,WR-NR,100.0,1624.0,,,
47,39,WR-NR,271.0,1294.0,,,
47,40,WR-NR,74.0,905.0,,,
47,41,WR-NR,666.0,0.0,,,
47,42,WR-NR,0.0,938.0,,,
47,43,WR-NR,1628.0,285.0,,,
47,44,WR-NR,0.0,2684.0,,,
47,45,WR-NR,225.0,53.0,,,
47,46,WR-NR,328.0,177.0,,,
47,47,WR-NR,968.0,0.0,,,
47,48,WR-NR,395.0,281.0,,,
47,50,WR-NR,0.0,0.0,,,
47,51,WR-NR,0.0,30.0,,,
47,52,WR-NR,92.0,0.0,,,
47,53,WR-NR,79.0,0.0,,,
47,54,WR-NR,0.0,0.0,,,
47,55,WR-NR,0.0,0.0,,,
47,56,WR-SR,0.0,1009.0,,,
47,57,WR-SR,0.0,6029.0,,,
47,58,WR-SR,829.0,2504.0,,,
47,59,WR-SR,0.0,2862.0,,,
47,61,WR-SR,1221.0,0.0,,,
47,62,WR-SR,0.0,0.0,,,
47,63,WR-SR,0.0,72.0,,,
47,64,WR-SR,0.0,129.0,,,
48,1,ER-NR,0.0,0.0,,,
48,2,ER-NR,0.0,97.0,,,
48,3,ER-NR,87.0,557.0,,,
48,4,ER-NR,0.0,340.0,,,
48,5,ER-NR,0.0,801.0,,,
48,6,ER-NR,0.0,89.0,,,
48,7,ER-NR,0.0,85.0,,,
48,8,ER-NR,0.0,867.0,,,
48,9,ER-NR,0.0,652.0,,,
48,10,ER-NR,0.0,688.0,,,
48,12,ER-NR,0.0,453.0,,,
48,11,ER-NR,35.0,304.0,,,
48,14,ER-NR,0.0,197.0,,,
48,15,ER-NR,0.0,0.0,,,
48,16,ER-NR,25.0,0.0,,,
48,17,ER-NR,0.0,63.0,,,
48,18,ER-NR,0.0,0.0,,,
48,19,ER-WR,1726.0,0.0,,,
48,20,ER-WR,1113.0,0.0,,,
48,21,ER-WR,0.0,364.0,,,
48,22,ER-WR,0.0,474.0,,,
48,23,ER-WR,210.0,51.0,,,
48,24,ER-WR,0.0,65.0,,,
48,25,ER-WR,101.0,0.0,,,
48,26,ER-SR,0.0,546.0,,,
48,27,ER-SR,0.0,1703.0,,,
48,28,ER-SR,0.0,2898.0,,,
48,29,ER-SR,207.0,0.0,,,
48,30,ER-SR,0.0,0.0,,,
48,31,ER-NER,183.0,0.0,,,
48,32,ER-NER,576.0,0.0,,,
48,33,ER-NER,114.0,0.0,,,
48,34,NER-NR,483.0,0.0,,,
48,35,WR-NR,0.0,749.0,,,
48,36,WR-NR,451.0,0.0,,,
48,37,WR-NR,0.0,788.0,,,
48,38,WR-NR,0.0,2020.0,,,
48,39,WR-NR,0.0,1553.0,,,
48,40,WR-NR,0.0,1027.0,,,
48,41,WR-NR,738.0,0.0,,,
48,42,WR-NR,0.0,1001.0,,,
48,43,WR-NR,1783.0,320.0,,,
48,44,WR-NR,0.0,3021.0,,,
48,45,WR-NR,250.0,30.0,,,
48,46,WR-NR,452.0,82.0,,,
48,47,WR-NR,957.0,0.0,,,
48,48,WR-NR,277.0,359.0,,,
48,50,WR-NR,0.0,0.0,,,
48,51,WR-NR,0.0,30.0,,,
48,52,WR-NR,76.0,0.0,,,
48,53,WR-NR,59.0,0.0,,,
48,54,WR-NR,0.0,0.0,,,
48,55,WR-NR,0.0,0.0,,,
48,56,WR-SR,0.0,1009.0,,,
48,57,WR-SR,0.0,4514.0,,,
48,58,WR-SR,577.0,1631.0,,,
48,59,WR-SR,0.0,2358.0,,,
48,61,WR-SR,1272.0,0.0,,,
48,62,WR-SR,0.0,0.0,,,
48,63,WR-SR,0.0,0.0,,,
48,64,WR-SR,0.0,129.0,,,
49,1,ER-NR,0.0,0.0,,,
49,2,ER-NR,0.0,97.0,,,
49,3,ER-NR,0.0,728.0,,,
49,4,ER-NR,0.0,454.0,,,
49,5,ER-NR,0.0,804.0,,,
49,6,ER-NR,0.0,85.0,,,
49,7,ER-NR,0.0,88.0,,,
49,8,ER-NR,0.0,934.0,,,
49,9,ER-NR,0.0,669.0,,,
49,10,ER-NR,0.0,706.0,,,
49,12,ER-NR,0.0,500.0,,,
49,11,ER-NR,18.0,360.0,,,
49,14,ER-NR,0.0,198.0,,,
49,15,ER-NR,0.0,0.0,,,
49,16,ER-NR,25.0,0.0,,,
49,17,ER-NR,0.0,54.0,,,
49,18,ER-NR,0.0,0.0,,,
49,19,ER-WR,1352.0,25.0,,,
49,20,ER-WR,1208.0,215.0,,,
49,21,ER-WR,0.0,448.0,,,
49,22,ER-WR,0.0,456.0,,,
49,23,ER-WR,273.0,114.0,,,
49,24,ER-WR,0.0,46.0,,,
49,25,ER-WR,124.0,0.0,,,
49,26,ER-SR,0.0,544.0,,,
49,27,ER-SR,0.0,1784.0,,,
49,28,ER-SR,0.0,2929.0,,,
49,29,ER-SR,788.0,64.0,,,
49,30,ER-SR,0.0,0.0,,,
49,31,ER-NER,228.0,0.0,,,
49,32,ER-NER,662.0,0.0,,,
49,33,ER-NER,103.0,0.0,,,
49,34,NER-NR,482.0,0.0,,,
49,35,WR-NR,0.0,1497.0,,,
49,36,WR-NR,451.0,0.0,,,
49,37,WR-NR,0.0,787.0,,,
49,38,WR-NR,0.0,2331.0,,,
49,39,WR-NR,29.0,1355.0,,,
49,40,WR-NR,0.0,1102.0,,,
49,41,WR-NR,657.0,0.0,,,
49,42,WR-NR,0.0,1047.0,,,
49,43,WR-NR,1599.0,631.0,,,
49,44,WR-NR,0.0,3284.0,,,
49,45,WR-NR,249.0,51.0,,,
49,46,WR-NR,559.0,0.0,,,
49,47,WR-NR,967.0,0.0,,,
49,48,WR-NR,339.0,398.0,,,
49,50,WR-NR,0.0,0.0,,,
49,51,WR-NR,0.0,30.0,,,
49,52,WR-NR,77.0,0.0,,,
49,53,WR-NR,60.0,0.0,,,
49,54,WR-NR,0.0,0.0,,,
49,55,WR-NR,0.0,0.0,,,
49,56,WR-SR,0.0,505.0,,,
49,57,WR-SR,0.0,4512.0,,,
49,58,WR-SR,1127.0,1422.0,,,
49,59,WR-SR,0.0,2230.0,,,
49,61,WR-SR,1298.0,0.0,,,
49,62,WR-SR,0.0,0.0,,,
49,63,WR-SR,0.0,0.0,,,
49,64,WR-SR,0.0,126.0,,,
50,1,ER-NR,0.0,0.0,,,
50,2,ER-NR,0.0,97.0,,,
50,3,ER-NR,650.0,588.0,,,
50,4,ER-NR,159.0,444.0,,,
50,5,ER-NR,0.0,700.0,,,
50,6,ER-NR,0.0,112.0,,,
50,7,ER-NR,6.0,98.0,,,
50,8,ER-NR,155.0,932.0,,,
50,9,ER-NR,0.0,692.0,,,
50,10,ER-NR,0.0,733.0,,,
50,12,ER-NR,45.0,588.0,,,
50,11,ER-NR,269.0,312.0,,,
50,14,ER-NR,0.0,204.0,,,
50,15,ER-NR,0.0,0.0,,,
50,16,ER-NR,25.0,0.0,,,
50,17,ER-NR,0.0,62.0,,,
50,18,ER-NR,0.0,0.0,,,
50,19,ER-WR,1493.0,0.0,,,
50,20,ER-WR,1347.0,0.0,,,
50,21,ER-WR,8.0,350.0,,,
50,22,ER-WR,196.0,357.0,,,
50,23,ER-WR,362.0,0.0,,,
50,24,ER-WR,0.0,44.0,,,
50,25,ER-WR,163.0,0.0,,,
50,26,ER-SR,0.0,545.0,,,
50,27,ER-SR,0.0,1976.0,,,
50,28,ER-SR,0.0,2574.0,,,
50,29,ER-SR,239.0,698.0,,,
50,30,ER-SR,0.0,0.0,,,
50,31,ER-NER,284.0,0.0,,,
50,32,ER-NER,875.0,0.0,,,
50,33,ER-NER,156.0,0.0,,,
50,34,NER-NR,483.0,0.0,,,
50,35,WR-NR,0.0,1995.0,,,
50,36,WR-NR,454.0,0.0,,,
50,37,WR-NR,0.0,789.0,,,
50,38,WR-NR,0.0,2286.0,,,
50,39,WR-NR,382.0,1591.0,,,
50,40,WR-NR,0.0,1147.0,,,
50,41,WR-NR,687.0,0.0,,,
50,42,WR-NR,0.0,1073.0,,,
50,43,WR-NR,1409.0,483.0,,,
50,44,WR-NR,0.0,3281.0,,,
50,45,WR-NR,244.0,58.0,,,
50,46,WR-NR,648.0,34.0,,,
50,47,WR-NR,967.0,0.0,,,
50,48,WR-NR,408.0,454.0,,,
50,50,WR-NR,0.0,0.0,,,
50,51,WR-NR,0.0,30.0,,,
50,52,WR-NR,62.0,4.0,,,
50,53,WR-NR,45.0,19.0,,,
50,54,WR-NR,0.0,0.0,,,
50,55,WR-NR,0.0,0.0,,,
50,56,WR-SR,0.0,508.0,,,
50,57,WR-SR,0.0,3001.0,,,
50,58,WR-SR,1243.0,732.0,,,
50,59,WR-SR,0.0,1550.0,,,
50,61,WR-SR,1330.0,0.0,,,
50,62,WR-SR,0.0,0.0,,,
50,63,WR-SR,0.0,0.0,,,
50,64,WR-SR,1.0,120.0,,,
51,1,ER-NR,0.0,0.0,,,
51,2,ER-NR,0.0,97.0,,,
51,3,ER-NR,312.0,632.0,,,
51,4,ER-NR,43.0,459.0,,,
51,5,ER-NR,0.0,717.0,,,
51,6,ER-NR,0.0,122.0,,,
51,7,ER-NR,14.0,102.0,,,
51,8,ER-NR,84.0,960.0,,,
51,9,ER-NR,0.0,724.0,,,
51,10,ER-NR,0.0,754.0,,,
51,12,ER-NR,0.0,585.0,,,
51,11,ER-NR,235.0,338.0,,,
51,14,ER-NR,0.0,206.0,,,
51,15,ER-NR,0.0,0.0,,,
51,16,ER-NR,25.0,0.0,,,
51,17,ER-NR,0.0,64.0,,,
51,18,ER-NR,0.0,0.0,,,
51,19,ER-WR,1411.0,0.0,,,
51,20,ER-WR,1531.0,0.0,,,
51,21,ER-WR,0.0,388.0,,,
51,22,ER-WR,100.0,442.0,,,
51,23,ER-WR,337.0,47.0,,,
51,24,ER-WR,0.0,44.0,,,
51,25,ER-WR,187.0,0.0,,,
51,26,ER-SR,0.0,545.0,,,
51,27,ER-SR,0.0,1650.0,,,
51,28,ER-SR,0.0,2700.0,,,
51,29,ER-SR,285.0,13.0,,,
51,30,ER-SR,0.0,0.0,,,
51,31,ER-NER,256.0,33.0,,,
51,32,ER-NER,796.0,0.0,,,
51,33,ER-NER,146.0,0.0,,,
51,34,NER-NR,483.0,0.0,,,
51,35,WR-NR,0.0,4011.0,,,
51,36,WR-NR,454.0,0.0,,,
51,37,WR-NR,0.0,301.0,,,
51,38,WR-NR,0.0,2211.0,,,
51,39,WR-NR,556.0,1590.0,,,
51,40,WR-NR,0.0,1147.0,,,
51,41,WR-NR,677.0,0.0,,,
51,42,WR-NR,0.0,1078.0,,,
51,43,WR-NR,1082.0,618.0,,,
51,44,WR-NR,0.0,3416.0,,,
51,45,WR-NR,190.0,91.0,,,
51,46,WR-NR,654.0,130.0,,,
51,47,WR-NR,965.0,0.0,,,
51,48,WR-NR,418.0,454.0,,,
51,50,WR-NR,0.0,0.0,,,
51,51,WR-NR,0.0,30.0,,,
51,52,WR-NR,72.0,0.0,,,
51,53,WR-NR,54.0,15.0,,,
51,54,WR-NR,0.0,0.0,,,
51,55,WR-NR,0.0,0.0,,,
51,56,WR-SR,0.0,504.0,,,
51,57,WR-SR,0.0,2501.0,,,
51,58,WR-SR,861.0,1724.0,,,
51,59,WR-SR,0.0,2126.0,,,
51,61,WR-SR,1228.0,0.0,,,
51,62,WR-SR,0.0,0.0,,,
51,63,WR-SR,2.0,0.0,,,
51,64,WR-SR,1.0,133.0,,,
52,1,ER-NR,0.0,0.0,,,
52,2,ER-NR,0.0,97.0,,,
52,3,ER-NR,150.0,609.0,,,
52,4,ER-NR,0.0,406.0,,,
52,5,ER-NR,0.0,677.0,,,
52,6,ER-NR,7.0,93.0,,,
52,7,ER-NR,0.0,117.0,,,
52,8,ER-NR,0.0,865.0,,,
52,9,ER-NR,0.0,653.0,,,
52,10,ER-NR,0.0,685.0,,,
52,12,ER-NR,0.0,506.0,,,
52,11,ER-NR,78.0,336.0,,,
52,14,ER-NR,0.0,213.0,,,
52,15,ER-NR,0.0,0.0,,,
52,16,ER-NR,25.0,0.0,,,
52,17,ER-NR,0.0,64.0,,,
52,18,ER-NR,0.0,0.0,,,
52,19,ER-WR,1088.0,0.0,,,
52,20,ER-WR,1398.0,687.0,,,
52,21,ER-WR,0.0,428.0,,,
52,22,ER-WR,0.0,465.0,,,
52,23,ER-WR,305.0,214.0,,,
52,24,ER-WR,0.0,44.0,,,
52,25,ER-WR,119.0,0.0,,,
52,26,ER-SR,0.0,546.0,,,
52,27,ER-SR,0.0,1672.0,,,
52,28,ER-SR,0.0,3402.0,,,
52,29,ER-SR,264.0,0.0,,,
52,30,ER-SR,0.0,0.0,,,
52,31,ER-NER,180.0,108.0,,,
52,32,ER-NER,383.0,107.0,,,
52,33,ER-NER,85.0,0.0,,,
52,34,NER-NR,477.0,0.0,,,
52,35,WR-NR,0.0,4014.0,,,
52,36,WR-NR,453.0,0.0,,,
52,37,WR-NR,0.0,301.0,,,
52,38,WR-NR,0.0,1974.0,,,
52,39,WR-NR,175.0,1151.0,,,
52,40,WR-NR,0.0,903.0,,,
52,41,WR-NR,579.0,0.0,,,
52,42,WR-NR,0.0,996.0,,,
52,43,WR-NR,933.0,275.0,,,
52,44,WR-NR,0.0,3260.0,,,
52,45,WR-NR,159.0,58.0,,,
52,46,WR-NR,464.0,211.0,,,
52,47,WR-NR,949.0,0.0,,,
52,48,WR-NR,378.0,314.0,,,
52,50,WR-NR,0.0,0.0,,,
52,51,WR-NR,0.0,30.0,,,
52,52,WR-NR,71.0,0.0,,,
52,53,WR-NR,58.0,0.0,,,
52,54,WR-NR,0.0,0.0,,,
52,55,WR-NR,0.0,0.0,,,
52,56,WR-SR,0.0,509.0,,,
52,57,WR-SR,0.0,3001.0,,,
52,58,WR-SR,630.0,2318.0,,,
52,59,WR-SR,0.0,2707.0,,,
52,61,WR-SR,1236.0,0.0,,,
52,62,WR-SR,0.0,0.0,,,
52,63,WR-SR,2.0,1.0,,,
52,64,WR-SR,1.0,124.0,,,
53,1,ER-NR,0.0,0.0,,,
53,2,ER-NR,0.0,97.0,,,
53,3,ER-NR,955.0,511.0,,,
53,4,ER-NR,57.0,392.0,,,
53,5,ER-NR,0.0,568.0,,,
53,6,ER-NR,2.0,140.0,,,
53,7,ER-NR,35.0,112.0,,,
53,8,ER-NR,245.0,844.0,,,
53,9,ER-NR,3.0,637.0,,,
53,10,ER-NR,51.0,669.0,,,
53,12,ER-NR,78.0,528.0,,,
53,11,ER-NR,395.0,300.0,,,
53,14,ER-NR,0.0,184.0,,,
53,15,ER-NR,0.0,0.0,,,
53,16,ER-NR,25.0,0.0,,,
53,17,ER-NR,0.0,62.0,,,
53,18,ER-NR,0.0,0.0,,,
53,19,ER-WR,1860.0,0.0,,,
53,20,ER-WR,1294.0,0.0,,,
53,21,ER-WR,0.0,419.0,,,
53,22,ER-WR,156.0,360.0,,,
53,23,ER-WR,283.0,54.0,,,
53,24,ER-WR,0.0,44.0,,,
53,25,ER-WR,140.0,0.0,,,
53,26,ER-SR,0.0,725.0,,,
53,27,ER-SR,0.0,1638.0,,,
53,28,ER-SR,0.0,2795.0,,,
53,29,ER-SR,257.0,623.0,,,
53,30,ER-SR,0.0,0.0,,,
53,31,ER-NER,186.0,106.0,,,
53,32,ER-NER,384.0,187.0,,,
53,33,ER-NER,89.0,7.0,,,
53,34,NER-NR,483.0,0.0,,,
53,35,WR-NR,0.0,3017.0,,,
53,36,WR-NR,454.0,55.0,,,
53,37,WR-NR,0.0,299.0,,,
53,38,WR-NR,0.0,1640.0,,,
53,39,WR-NR,921.0,1059.0,,,
53,40,WR-NR,0.0,775.0,,,
53,41,WR-NR,546.0,0.0,,,
53,42,WR-NR,0.0,965.0,,,
53,43,WR-NR,787.0,295.0,,,
53,44,WR-NR,0.0,3302.0,,,
53,45,WR-NR,168.0,22.0,,,
53,46,WR-NR,399.0,161.0,,,
53,47,WR-NR,959.0,0.0,,,
53,48,WR-NR,549.0,265.0,,,
53,50,WR-NR,0.0,0.0,,,
53,51,WR-NR,0.0,30.0,,,
53,52,WR-NR,82.0,25.0,,,
53,53,WR-NR,66.0,29.0,,,
53,54,WR-NR,0.0,0.0,,,
53,55,WR-NR,0.0,0.0,,,
53,56,WR-SR,0.0,506.0,,,
53,57,WR-SR,0.0,4013.0,,,
53,58,WR-SR,887.0,1514.0,,,
53,59,WR-SR,0.0,2114.0,,,
53,61,WR-SR,1267.0,0.0,,,
53,62,WR-SR,0.0,0.0,,,
53,63,WR-SR,2.0,0.0,,,
53,64,WR-SR,0.0,132.0,,,
54,1,ER-NR,0.0,0.0,,,
54,2,ER-NR,0.0,97.0,,,
54,3,ER-NR,913.0,484.0,,,
54,4,ER-NR,1.0,200.0,,,
54,5,ER-NR,0.0,554.0,,,
54,6,ER-NR,0.0,126.0,,,
54,7,ER-NR,17.0,94.0,,,
54,8,ER-NR,281.0,673.0,,,
54,9,ER-NR,128.0,451.0,,,
54,10,ER-NR,195.0,467.0,,,
54,12,ER-NR,98.0,452.0,,,
54,11,ER-NR,422.0,313.0,,,
54,14,ER-NR,7.0,191.0,,,
54,15,ER-NR,0.0,0.0,,,
54,16,ER-NR,25.0,0.0,,,
54,17,ER-NR,0.0,60.0,,,
54,18,ER-NR,0.0,0.0,,,
54,19,ER-WR,1909.0,108.0,,,
54,20,ER-WR,1465.0,0.0,,,
54,21,ER-WR,8.0,504.0,,,
54,22,ER-WR,180.0,579.0,,,
54,23,ER-WR,367.0,94.0,,,
54,24,ER-WR,0.0,44.0,,,
54,25,ER-WR,164.0,0.0,,,
54,26,ER-SR,0.0,552.0,,,
54,27,ER-SR,0.0,1641.0,,,
54,28,ER-SR,0.0,2943.0,,,
54,29,ER-SR,247.0,647.0,,,
54,30,ER-SR,0.0,0.0,,,
54,31,ER-NER,82.0,193.0,,,
54,32,ER-NER,282.0,525.0,,,
54,33,ER-NER,65.0,95.0,,,
54,34,NER-NR,668.0,0.0,,,
54,35,WR-NR,0.0,1502.0,,,
54,36,WR-NR,364.0,0.0,,,
54,37,WR-NR,0.0,593.0,,,
54,38,WR-NR,0.0,1472.0,,,
54,39,WR-NR,834.0,690.0,,,
54,40,WR-NR,0.0,666.0,,,
54,41,WR-NR,691.0,0.0,,,
54,42,WR-NR,0.0,892.0,,,
54,43,WR-NR,1023.0,47.0,,,
54,44,WR-NR,0.0,3128.0,,,
54,45,WR-NR,249.0,0.0,,,
54,46,WR-NR,683.0,0.0,,,
54,47,WR-NR,959.0,0.0,,,
54,48,WR-NR,579.0,46.0,,,
54,50,WR-NR,0.0,0.0,,,
54,51,WR-NR,0.0,30.0,,,
54,52,WR-NR,61.0,20.0,,,
54,53,WR-NR,44.0,22.0,,,
54,54,WR-NR,0.0,0.0,,,
54,55,WR-NR,0.0,0.0,,,
54,56,WR-SR,0.0,1005.0,,,
54,57,WR-SR,0.0,4018.0,,,
54,58,WR-SR,990.0,1285.0,,,
54,59,WR-SR,0.0,2181.0,,,
54,61,WR-SR,1396.0,0.0,,,
54,62,WR-SR,0.0,0.0,,,
54,63,WR-SR,2.0,0.0,,,
54,64,WR-SR,1.0,130.0,,,
55,1,ER-NR,0.0,0.0,,,
55,2,ER-NR,0.0,97.0,,,
55,3,ER-NR,440.0,866.0,,,
55,4,ER-NR,43.0,650.0,,,
55,5,ER-NR,0.0,606.0,,,
55,6,ER-NR,20.0,87.0,,,
55,7,ER-NR,0.0,132.0,,,
55,8,ER-NR,45.0,931.0,,,
55,9,ER-NR,0.0,673.0,,,
55,10,ER-NR,0.0,745.0,,,
55,12,ER-NR,0.0,599.0,,,
55,11,ER-NR,155.0,451.0,,,
55,14,ER-NR,0.0,185.0,,,
55,15,ER-NR,0.0,0.0,,,
55,16,ER-NR,25.0,0.0,,,
55,17,ER-NR,0.0,51.0,,,
55,18,ER-NR,0.0,0.0,,,
55,19,ER-WR,2076.0,0.0,,,
55,20,ER-WR,1191.0,38.0,,,
55,21,ER-WR,83.0,399.0,,,
55,22,ER-WR,41.0,455.0,,,
55,23,ER-WR,273.0,73.0,,,
55,24,ER-WR,0.0,44.0,,,
55,25,ER-WR,151.0,0.0,,,
55,26,ER-SR,0.0,550.0,,,
55,27,ER-SR,0.0,1643.0,,,
55,28,ER-SR,0.0,3056.0,,,
55,29,ER-SR,245.0,645.0,,,
55,30,ER-SR,0.0,0.0,,,
55,31,ER-NER,219.0,67.0,,,
55,32,ER-NER,659.0,212.0,,,
55,33,ER-NER,125.0,18.0,,,
55,34,NER-NR,679.0,0.0,,,
55,35,WR-NR,0.0,2000.0,,,
55,36,WR-NR,364.0,0.0,,,
55,37,WR-NR,0.0,593.0,,,
55,38,WR-NR,0.0,1857.0,,,
55,39,WR-NR,1413.0,1131.0,,,
55,40,WR-NR,23.0,766.0,,,
55,41,WR-NR,933.0,0.0,,,
55,42,WR-NR,0.0,986.0,,,
55,43,WR-NR,1198.0,323.0,,,
55,44,WR-NR,0.0,2543.0,,,
55,45,WR-NR,270.0,24.0,,,
55,46,WR-NR,768.0,0.0,,,
55,47,WR-NR,955.0,0.0,,,
55,48,WR-NR,431.0,201.0,,,
55,50,WR-NR,0.0,0.0,,,
55,51,WR-NR,0.0,30.0,,,
55,52,WR-NR,43.0,29.0,,,
55,53,WR-NR,27.0,30.0,,,
55,54,WR-NR,0.0,0.0,,,
55,55,WR-NR,0.0,0.0,,,
55,56,WR-SR,0.0,1007.0,,,
55,57,WR-SR,0.0,4006.0,,,
55,58,WR-SR,1181.0,1650.0,,,
55,59,WR-SR,0.0,2438.0,,,
55,61,WR-SR,1251.0,0.0,,,
55,62,WR-SR,0.0,0.0,,,
55,63,WR-SR,2.0,0.0,,,
55,64,WR-SR,1.0,133.0,,,
56,1,ER-NR,0.0,0.0,,,
56,2,ER-NR,0.0,97.0,,,
56,3,ER-NR,692.0,733.0,,,
56,4,ER-NR,86.0,592.0,,,
56,5,ER-NR,0.0,553.0,,,
56,6,ER-NR,27.0,99.0,,,
56,7,ER-NR,0.0,138.0,,,
56,8,ER-NR,54.0,907.0,,,
56,9,ER-NR,18.0,599.0,,,
56,10,ER-NR,62.0,647.0,,,
56,12,ER-NR,52.0,532.0,,,
56,11,ER-NR,238.0,360.0,,,
56,14,ER-NR,0.0,159.0,,,
56,15,ER-NR,0.0,0.0,,,
56,16,ER-NR,25.0,0.0,,,
56,17,ER-NR,0.0,52.0,,,
56,18,ER-NR,0.0,0.0,,,
56,19,ER-WR,1903.0,0.0,,,
56,20,ER-WR,946.0,462.0,,,
